locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILCLPFNH_01654	CDS	813	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
ILCLPFNH_01655	CDS	1866	oppD_3	7.4.2.6	COG4172	Oligopeptide transport ATP-binding protein OppD
ILCLPFNH_01656	CDS	381				hypothetical protein
ILCLPFNH_01657	CDS	249				hypothetical protein
ILCLPFNH_01658	CDS	807		2.1.1.-	COG2226	putative methyltransferase
ILCLPFNH_01659	CDS	498				hypothetical protein
ILCLPFNH_01660	CDS	423				hypothetical protein
ILCLPFNH_01661	CDS	288	oxyR_2	1.3.98.4		5a,11a-dehydrotetracycline/5a,11a-dehydrooxytetracycline reductase
ILCLPFNH_01662	CDS	1170	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
ILCLPFNH_01663	CDS	825	gluA	7.4.2.1	COG1126	Glutamate transport ATP-binding protein GluA
ILCLPFNH_01664	CDS	792				hypothetical protein
ILCLPFNH_01665	CDS	876	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
ILCLPFNH_01666	CDS	759	gno	1.1.1.-	COG1028	Gluconate 5-dehydrogenase
ILCLPFNH_01667	CDS	732	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
ILCLPFNH_01668	CDS	1767	dppA_2		COG0747	Dipeptide-binding protein
ILCLPFNH_01669	CDS	1005	dppB_2			Di/tripeptide transport system permease protein DppB
ILCLPFNH_01670	CDS	933	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
ILCLPFNH_01671	CDS	999	oppD_4	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
ILCLPFNH_01672	CDS	1035	oppF_1	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
ILCLPFNH_01673	CDS	1137	map_1	3.4.11.18		Methionine aminopeptidase
ILCLPFNH_01674	CDS	786	glnQ_2			Glutamine transport ATP-binding protein GlnQ
ILCLPFNH_01675	CDS	681	tcyL_1		COG0765	L-cystine transport system permease protein TcyL
ILCLPFNH_01676	CDS	753	artQ		COG0765	Arginine transport system permease protein ArtQ
ILCLPFNH_01677	CDS	978				hypothetical protein
ILCLPFNH_01678	CDS	1074	fgd_3	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
ILCLPFNH_01679	CDS	969	asuE3	1.14.13.-		4-hydroxyprotoasukamycin monooxygenase
ILCLPFNH_01680	CDS	777				hypothetical protein
ILCLPFNH_01681	CDS	882			COG2141	putative protein
ILCLPFNH_01682	CDS	1173				hypothetical protein
ILCLPFNH_01683	CDS	1056				hypothetical protein
ILCLPFNH_01684	CDS	309				hypothetical protein
ILCLPFNH_01685	CDS	441				hypothetical protein
ILCLPFNH_01686	CDS	228				hypothetical protein
ILCLPFNH_01687	CDS	510				hypothetical protein
ILCLPFNH_01688	CDS	705				hypothetical protein
ILCLPFNH_01689	CDS	1248				hypothetical protein
ILCLPFNH_01690	CDS	132				hypothetical protein
ILCLPFNH_01691	CDS	468				hypothetical protein
ILCLPFNH_01692	CDS	1806				hypothetical protein
ILCLPFNH_01693	CDS	477				hypothetical protein
ILCLPFNH_01694	CDS	495				hypothetical protein
ILCLPFNH_01695	CDS	1275	nhaP2_2		COG3263	K(+)/H(+) antiporter NhaP2
ILCLPFNH_01696	CDS	510				hypothetical protein
ILCLPFNH_01697	CDS	1074	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
ILCLPFNH_01698	CDS	414		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase FadE25
ILCLPFNH_01699	CDS	900				hypothetical protein
ILCLPFNH_01700	CDS	441				hypothetical protein
ILCLPFNH_01701	CDS	477				hypothetical protein
ILCLPFNH_01702	CDS	390				hypothetical protein
ILCLPFNH_01703	CDS	552				hypothetical protein
ILCLPFNH_01704	CDS	399				hypothetical protein
ILCLPFNH_01705	CDS	387				hypothetical protein
ILCLPFNH_01706	CDS	384				hypothetical protein
ILCLPFNH_01707	CDS	372				hypothetical protein
ILCLPFNH_01708	CDS	192				hypothetical protein
ILCLPFNH_01709	CDS	1161				hypothetical protein
ILCLPFNH_01710	CDS	369	rnpA	3.1.26.5		Ribonuclease P protein component
ILCLPFNH_01711	CDS	135	rpmH		COG0230	Large ribosomal subunit protein bL34
ILCLPFNH_01712	CDS	1371	dnaA		COG0593	Chromosomal replication initiator protein DnaA
ILCLPFNH_01713	CDS	1137	dnaN		COG0592	Beta sliding clamp
ILCLPFNH_01714	CDS	1191	recF		COG1195	DNA replication and repair protein RecF
ILCLPFNH_01715	CDS	366				hypothetical protein
ILCLPFNH_01716	CDS	2064	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
ILCLPFNH_01717	CDS	1038				hypothetical protein
ILCLPFNH_01718	CDS	2511	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
ILCLPFNH_01719	CDS	711				hypothetical protein
ILCLPFNH_01720	CDS	297			COG3266	putative protein
ILCLPFNH_01721	tRNA	75				tRNA-Ile(gat)
ILCLPFNH_01722	CDS	120				hypothetical protein
ILCLPFNH_01723	tRNA	75				tRNA-Ala(tgc)
ILCLPFNH_01724	CDS	204				hypothetical protein
ILCLPFNH_01725	CDS	813	dppB_3		COG0601	Dipeptide transport system permease protein DppB
ILCLPFNH_01726	CDS	906	dppC		COG1173	Dipeptide transport system permease protein DppC
ILCLPFNH_01727	CDS	816				hypothetical protein
ILCLPFNH_01728	CDS	330				hypothetical protein
ILCLPFNH_01729	CDS	375				hypothetical protein
ILCLPFNH_01730	CDS	630				hypothetical protein
ILCLPFNH_01731	CDS	234				hypothetical protein
ILCLPFNH_01732	CDS	1221				ISAzo13 family transposase ISStsp1
ILCLPFNH_01733	CDS	543	pdtaR		COG3707	Transcriptional regulatory protein PdtaR
ILCLPFNH_01734	CDS	1293	spt	2.3.1.50		Serine palmitoyltransferase
ILCLPFNH_01735	CDS	324				hypothetical protein
ILCLPFNH_01736	CDS	1437	lpdA	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
ILCLPFNH_01737	CDS	1053	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
ILCLPFNH_01738	CDS	129				hypothetical protein
ILCLPFNH_01739	CDS	789	fliA			RNA polymerase sigma factor FliA
ILCLPFNH_01740	CDS	258				hypothetical protein
ILCLPFNH_01741	CDS	585				hypothetical protein
ILCLPFNH_01742	CDS	843		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
ILCLPFNH_01743	CDS	1140	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ILCLPFNH_01744	CDS	171				hypothetical protein
ILCLPFNH_01745	CDS	381	yidH		COG2149	Inner membrane protein YidH
ILCLPFNH_01746	CDS	342				hypothetical protein
ILCLPFNH_01747	CDS	1386	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ILCLPFNH_01748	CDS	1551	mdtD			Putative multidrug resistance protein MdtD
ILCLPFNH_01749	CDS	258	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
ILCLPFNH_01750	CDS	1320	lysA	4.1.1.20	COG1166	Diaminopimelate decarboxylase
ILCLPFNH_01751	CDS	1473				hypothetical protein
ILCLPFNH_01752	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
ILCLPFNH_01753	CDS	1116	thrC	4.2.3.1	COG0498	Threonine synthase
ILCLPFNH_01754	CDS	912	thrB	2.7.1.39		Homoserine kinase
ILCLPFNH_01755	CDS	534				hypothetical protein
ILCLPFNH_01756	CDS	1404	cpgS	6.5.1.9		Cyclic 2,3-diphosphoglycerate synthetase
ILCLPFNH_01757	CDS	990				hypothetical protein
ILCLPFNH_01758	CDS	1965	rho	3.6.4.-		Transcription termination factor Rho
ILCLPFNH_01759	CDS	264	rpmE		COG0254	Large ribosomal subunit protein bL31
ILCLPFNH_01760	CDS	1041				hypothetical protein
ILCLPFNH_01761	CDS	1080	prfA		COG0216	Peptide chain release factor 1
ILCLPFNH_01762	CDS	867	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
ILCLPFNH_01763	CDS	225				hypothetical protein
ILCLPFNH_01764	CDS	540				hypothetical protein
ILCLPFNH_01765	CDS	171				hypothetical protein
ILCLPFNH_01766	CDS	159				hypothetical protein
ILCLPFNH_01767	CDS	492				hypothetical protein
ILCLPFNH_01768	CDS	210				hypothetical protein
ILCLPFNH_01769	CDS	303				hypothetical protein
ILCLPFNH_01770	CDS	489			COG1666	Nucleotide-binding protein
ILCLPFNH_01771	tRNA	84				tRNA-Tyr(gta)
ILCLPFNH_01772	CDS	411		3.1.-.-	COG2402	Ribonuclease VapC26
ILCLPFNH_01773	CDS	210				Antitoxin VapB26
ILCLPFNH_01774	CDS	240				hypothetical protein
ILCLPFNH_01775	CDS	432		3.1.-.-	COG1848	Ribonuclease VapC37
ILCLPFNH_01776	CDS	246				hypothetical protein
ILCLPFNH_01777	CDS	924				hypothetical protein
ILCLPFNH_01778	CDS	507				hypothetical protein
ILCLPFNH_01779	CDS	1245	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
ILCLPFNH_01780	CDS	897				hypothetical protein
ILCLPFNH_01781	CDS	1359				hypothetical protein
ILCLPFNH_01782	CDS	648	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
ILCLPFNH_01783	CDS	1293				hypothetical protein
ILCLPFNH_01784	CDS	297	rsfS		COG0799	Ribosomal silencing factor RsfS
ILCLPFNH_01785	CDS	684	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
ILCLPFNH_01786	CDS	219				hypothetical protein
ILCLPFNH_01787	CDS	189				hypothetical protein
ILCLPFNH_01788	CDS	285				hypothetical protein
ILCLPFNH_01789	CDS	1110		3.-.-.-	COG1473	putative hydrolase
ILCLPFNH_01790	CDS	1050	kefC			Glutathione-regulated potassium-efflux system protein KefC
ILCLPFNH_01791	CDS	720				hypothetical protein
ILCLPFNH_01792	CDS	399	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
ILCLPFNH_01793	CDS	1494				hypothetical protein
ILCLPFNH_01794	CDS	606	prpB	4.1.3.30		2-methylisocitrate lyase
ILCLPFNH_01795	CDS	402				hypothetical protein
ILCLPFNH_01796	CDS	381				hypothetical protein
ILCLPFNH_01797	CDS	516				hypothetical protein
ILCLPFNH_01798	CDS	1032				hypothetical protein
ILCLPFNH_01799	CDS	1290				hypothetical protein
ILCLPFNH_01800	CDS	1164	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
ILCLPFNH_01801	CDS	234				hypothetical protein
ILCLPFNH_01802	CDS	642	tal_2	2.2.1.2	COG0176	Transaldolase
ILCLPFNH_01803	CDS	816	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
ILCLPFNH_01804	CDS	852				hypothetical protein
ILCLPFNH_01805	CDS	918	deoK_2	2.7.1.15		Deoxyribokinase
ILCLPFNH_01806	CDS	1131				hypothetical protein
ILCLPFNH_01807	CDS	990	rbsC_3		COG1172	Ribose import permease protein RbsC
ILCLPFNH_01808	CDS	858	ytfR	7.5.2.9	COG1129	Galactofuranose transporter ATP-binding protein YtfR
ILCLPFNH_01809	CDS	690				hypothetical protein
ILCLPFNH_01810	CDS	957				hypothetical protein
ILCLPFNH_01811	CDS	195				hypothetical protein
ILCLPFNH_01812	CDS	396				hypothetical protein
ILCLPFNH_01813	CDS	441				hypothetical protein
ILCLPFNH_01814	CDS	1083	allB	3.5.2.5	COG0044	Allantoinase
ILCLPFNH_01815	CDS	1476	alc	3.5.3.4		allantoicase
ILCLPFNH_01816	CDS	342	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
ILCLPFNH_01817	CDS	765				hypothetical protein
ILCLPFNH_01818	CDS	819				hypothetical protein
ILCLPFNH_01819	CDS	963	dapC	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
ILCLPFNH_01820	CDS	792	yafV	3.5.1.3	COG0388	Omega-amidase YafV
ILCLPFNH_01821	CDS	159				hypothetical protein
ILCLPFNH_01822	CDS	474				hypothetical protein
ILCLPFNH_01823	CDS	486				hypothetical protein
ILCLPFNH_01824	CDS	618				hypothetical protein
ILCLPFNH_01825	CDS	663	liaR_2		COG2197	Transcriptional regulatory protein LiaR
ILCLPFNH_01826	CDS	1083				hypothetical protein
ILCLPFNH_01827	CDS	327				hypothetical protein
ILCLPFNH_01828	CDS	1056				hypothetical protein
ILCLPFNH_01829	CDS	831				hypothetical protein
ILCLPFNH_01830	CDS	1338	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ILCLPFNH_01831	CDS	1032				hypothetical protein
ILCLPFNH_01832	CDS	234	whiB_2			Transcriptional regulator WhiB
ILCLPFNH_01833	CDS	471				hypothetical protein
ILCLPFNH_01834	CDS	279				hypothetical protein
ILCLPFNH_01835	CDS	270	tusA		COG0425	Sulfur carrier protein TusA
ILCLPFNH_01836	CDS	1185	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
ILCLPFNH_01837	CDS	1929	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
ILCLPFNH_01838	CDS	1017	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
ILCLPFNH_01839	CDS	405	perR		COG0735	Peroxide operon regulator
ILCLPFNH_01840	CDS	516				hypothetical protein
ILCLPFNH_01841	CDS	1041	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
ILCLPFNH_01842	CDS	294				hypothetical protein
ILCLPFNH_01843	CDS	1371	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
ILCLPFNH_01844	CDS	1275	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ILCLPFNH_01845	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
ILCLPFNH_01846	CDS	1047	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
ILCLPFNH_01847	CDS	852	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
ILCLPFNH_01848	CDS	153	atpB_1			ATP synthase subunit a
ILCLPFNH_01849	CDS	225	atpE_1		COG0636	ATP synthase subunit c
ILCLPFNH_01850	CDS	549	atpF		COG0711	ATP synthase subunit b
ILCLPFNH_01851	CDS	537	atpH			ATP synthase subunit delta
ILCLPFNH_01852	CDS	2460	rne	3.1.26.12		Ribonuclease E
ILCLPFNH_01853	CDS	723				hypothetical protein
ILCLPFNH_01854	CDS	1794				hypothetical protein
ILCLPFNH_01855	CDS	555				hypothetical protein
ILCLPFNH_01856	CDS	1566	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
ILCLPFNH_01857	CDS	843	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ILCLPFNH_01858	CDS	1644				hypothetical protein
ILCLPFNH_01859	CDS	564				hypothetical protein
ILCLPFNH_01860	CDS	270				hypothetical protein
ILCLPFNH_01861	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
ILCLPFNH_01862	CDS	624	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
ILCLPFNH_01863	CDS	1827				hypothetical protein
ILCLPFNH_01864	CDS	813	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
ILCLPFNH_01865	CDS	870				hypothetical protein
ILCLPFNH_01866	CDS	378				hypothetical protein
ILCLPFNH_01867	CDS	489				hypothetical protein
ILCLPFNH_01868	CDS	954				hypothetical protein
ILCLPFNH_01869	CDS	864		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
ILCLPFNH_01870	CDS	375	allF	2.1.3.5	COG0074	Oxamate carbamoyltransferase subunit AllF
ILCLPFNH_01871	CDS	1455	allG	2.1.3.5	COG0074	Oxamate carbamoyltransferase subunit AllG
ILCLPFNH_01872	CDS	903	cdhB	1.17.5.2		Caffeine dehydrogenase subunit beta
ILCLPFNH_01873	CDS	507	coxS_2	1.2.5.3		Carbon monoxide dehydrogenase small chain
ILCLPFNH_01874	CDS	2388	ndhL	1.5.99.4		Nicotine 6-hydroxylase large subunit
ILCLPFNH_01875	CDS	546				hypothetical protein
ILCLPFNH_01876	CDS	1398		2.6.1.-	COG0161	putative aminotransferase
ILCLPFNH_01877	CDS	1233	bauA	2.6.1.18		Beta-alanine--pyruvate aminotransferase
ILCLPFNH_01878	tRNA	74				tRNA-Arg(tct)
ILCLPFNH_01879	tRNA	75				tRNA-His(gtg)
ILCLPFNH_01880	tRNA	75				tRNA-Lys(ctt)
ILCLPFNH_01881	CDS	1272			COG0531	putative transporter
ILCLPFNH_01882	CDS	195				hypothetical protein
ILCLPFNH_01883	CDS	135				hypothetical protein
ILCLPFNH_01884	CDS	762	yohF_1	1.-.-.-	COG1028	putative oxidoreductase YohF
ILCLPFNH_01885	CDS	249				hypothetical protein
ILCLPFNH_01886	CDS	408		3.1.-.-	COG2402	Ribonuclease VapC26
ILCLPFNH_01887	CDS	819	ggtB		COG1653	Osmoprotective compounds-binding protein GgtB
ILCLPFNH_01888	CDS	981	ggtC		COG1175	Osmoprotective compounds uptake permease protein GgtC
ILCLPFNH_01889	CDS	933	ggtD		COG0395	Osmoprotective compounds uptake permease protein GgtD
ILCLPFNH_01890	CDS	846				hypothetical protein
ILCLPFNH_01891	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
ILCLPFNH_01892	CDS	840	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ILCLPFNH_01893	CDS	1008	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ILCLPFNH_01894	tRNA	72				tRNA-Gln(ttg)
ILCLPFNH_01895	CDS	162				hypothetical protein
ILCLPFNH_01896	CDS	168				hypothetical protein
ILCLPFNH_01897	CDS	249				hypothetical protein
ILCLPFNH_01898	CDS	1065	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
ILCLPFNH_01899	CDS	921	ilvE	2.6.1.42		Branched-chain-amino-acid aminotransferase
ILCLPFNH_01900	CDS	1323	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase Ndh
ILCLPFNH_01901	CDS	459				hypothetical protein
ILCLPFNH_01902	CDS	543				hypothetical protein
ILCLPFNH_01903	CDS	417				hypothetical protein
ILCLPFNH_01904	CDS	528				hypothetical protein
ILCLPFNH_01905	CDS	723				hypothetical protein
ILCLPFNH_01906	CDS	489				hypothetical protein
ILCLPFNH_01907	CDS	267				hypothetical protein
ILCLPFNH_01908	CDS	231				hypothetical protein
ILCLPFNH_01909	CDS	480				hypothetical protein
ILCLPFNH_01910	CDS	774	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
ILCLPFNH_01911	CDS	327				hypothetical protein
ILCLPFNH_01912	CDS	879	tpdA	3.4.13.23		Cysteinylglycine-S-conjugate dipeptidase
ILCLPFNH_01913	CDS	525				hypothetical protein
ILCLPFNH_01914	CDS	246				hypothetical protein
ILCLPFNH_01915	CDS	375				hypothetical protein
ILCLPFNH_01916	CDS	822	birA_2	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
ILCLPFNH_01917	CDS	594	gpm2	3.1.3.2	COG0406	Acid phosphatase
ILCLPFNH_01918	CDS	357				hypothetical protein
ILCLPFNH_01919	CDS	699	livF_7		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ILCLPFNH_01920	CDS	747	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ILCLPFNH_01921	CDS	1005				hypothetical protein
ILCLPFNH_01922	CDS	879	livH_8		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ILCLPFNH_01923	CDS	1401				hypothetical protein
ILCLPFNH_01924	CDS	1734	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ILCLPFNH_01925	CDS	582				hypothetical protein
ILCLPFNH_01926	CDS	522				hypothetical protein
ILCLPFNH_01927	CDS	1155	crtQ	2.4.1.-		4,4'-diaponeurosporenoate glycosyltransferase
ILCLPFNH_01928	CDS	789				hypothetical protein
ILCLPFNH_01929	CDS	1593	ctmA_2	1.17.99.8	COG1233	Limonene dehydrogenase subunit A
ILCLPFNH_01930	CDS	717	crtA	1.14.15.9		Spheroidene monooxygenase
ILCLPFNH_01931	CDS	201				hypothetical protein
ILCLPFNH_01932	CDS	387	rplL			Large ribosomal subunit protein bL12
ILCLPFNH_01933	CDS	861	rplJ			Large ribosomal subunit protein uL10
ILCLPFNH_01934	CDS	291				hypothetical protein
ILCLPFNH_01935	CDS	792				hypothetical protein
ILCLPFNH_01936	CDS	693	degU_2		COG2197	Transcriptional regulatory protein DegU
ILCLPFNH_01937	CDS	2214	nagZ	3.2.1.52		Beta-hexosaminidase
ILCLPFNH_01938	CDS	1806	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
ILCLPFNH_01939	CDS	525	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
ILCLPFNH_01940	CDS	1005	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
ILCLPFNH_01941	CDS	156				hypothetical protein
ILCLPFNH_01942	CDS	222				hypothetical protein
ILCLPFNH_01943	CDS	717				hypothetical protein
ILCLPFNH_01944	CDS	432				hypothetical protein
ILCLPFNH_01945	CDS	1638				hypothetical protein
ILCLPFNH_01946	CDS	1065				hypothetical protein
ILCLPFNH_01947	CDS	1620				hypothetical protein
ILCLPFNH_01948	CDS	408				hypothetical protein
ILCLPFNH_01949	CDS	630				hypothetical protein
ILCLPFNH_01950	CDS	468				hypothetical protein
ILCLPFNH_01951	CDS	261				hypothetical protein
ILCLPFNH_01952	CDS	198				hypothetical protein
ILCLPFNH_01953	CDS	117				hypothetical protein
ILCLPFNH_01954	CDS	1263				hypothetical protein
ILCLPFNH_01955	CDS	351				hypothetical protein
ILCLPFNH_01956	CDS	2370				hypothetical protein
ILCLPFNH_01957	CDS	228				hypothetical protein
ILCLPFNH_01958	CDS	153				hypothetical protein
ILCLPFNH_01959	CDS	1452	glcD_3	1.1.99.14	COG0277	Glycolate oxidase subunit GlcD
ILCLPFNH_01960	CDS	753		3.1.1.23		Thermostable monoacylglycerol lipase
ILCLPFNH_01961	CDS	204	relE	3.1.-.-	COG2026	Toxin RelE
ILCLPFNH_01962	CDS	249	relB		COG2161	Antitoxin RelB
ILCLPFNH_01963	CDS	834	mutM_2	4.2.99.18		Formamidopyrimidine-DNA glycosylase
ILCLPFNH_01964	CDS	474	greA		COG0782	Transcription elongation factor GreA
ILCLPFNH_01965	CDS	849	egtC	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ILCLPFNH_01966	CDS	339				hypothetical protein
ILCLPFNH_01967	CDS	879	arcA	3.5.3.6		Arginine deiminase
ILCLPFNH_01968	CDS	1605				hypothetical protein
ILCLPFNH_01969	CDS	3483	pycA	6.4.1.1		Pyruvate carboxylase
ILCLPFNH_01970	CDS	996				hypothetical protein
ILCLPFNH_01971	CDS	525				hypothetical protein
ILCLPFNH_01972	CDS	414				hypothetical protein
ILCLPFNH_01973	CDS	255			COG2141	putative protein
ILCLPFNH_01974	CDS	456				hypothetical protein
ILCLPFNH_01975	CDS	525				hypothetical protein
ILCLPFNH_01976	CDS	111				hypothetical protein
ILCLPFNH_01977	CDS	612	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
ILCLPFNH_01978	CDS	123				hypothetical protein
ILCLPFNH_01979	CDS	510	drrB3			Daunorubicin resistance ABC transporter permease protein DrrB3
ILCLPFNH_01980	CDS	795				hypothetical protein
ILCLPFNH_01981	CDS	939				hypothetical protein
ILCLPFNH_01982	CDS	774				hypothetical protein
ILCLPFNH_01983	CDS	1992				hypothetical protein
ILCLPFNH_01984	CDS	441		3.1.-.-	COG1848	Ribonuclease VapC13
ILCLPFNH_01985	CDS	243				hypothetical protein
ILCLPFNH_01986	CDS	1161	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
ILCLPFNH_01987	CDS	429		1.-.-.-	COG3467	F420H(2)-dependent reductase
ILCLPFNH_01988	CDS	453	rimP			Ribosome maturation factor RimP
ILCLPFNH_01989	CDS	1146	nusA		COG0195	Transcription termination/antitermination protein NusA
ILCLPFNH_01990	CDS	351				hypothetical protein
ILCLPFNH_01991	CDS	2961	lepA			Elongation factor 4
ILCLPFNH_01992	CDS	297				hypothetical protein
ILCLPFNH_01993	CDS	375	rbfA		COG0858	Ribosome-binding factor A
ILCLPFNH_01994	CDS	948	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
ILCLPFNH_01995	CDS	966	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
ILCLPFNH_01996	CDS	819				hypothetical protein
ILCLPFNH_01997	CDS	1125				hypothetical protein
ILCLPFNH_01998	CDS	156				hypothetical protein
ILCLPFNH_01999	CDS	636	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
ILCLPFNH_02000	CDS	1413	tig	5.2.1.8	COG0544	Trigger factor
ILCLPFNH_02001	CDS	180				hypothetical protein
ILCLPFNH_02002	CDS	1104		5.1.3.6	COG0451	UDP-glucuronate 4-epimerase
ILCLPFNH_02003	CDS	1377				hypothetical protein
ILCLPFNH_02004	CDS	1377				hypothetical protein
ILCLPFNH_02005	CDS	168				hypothetical protein
ILCLPFNH_02006	CDS	186				hypothetical protein
ILCLPFNH_02007	CDS	117				hypothetical protein
ILCLPFNH_02008	CDS	1188				hypothetical protein
ILCLPFNH_02009	CDS	426				hypothetical protein
ILCLPFNH_02010	CDS	834				hypothetical protein
ILCLPFNH_02011	CDS	603	msmX	7.5.2.-	COG3842	Oligosaccharides import ATP-binding protein MsmX
ILCLPFNH_02012	CDS	645				hypothetical protein
ILCLPFNH_02013	CDS	1065	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
ILCLPFNH_02014	CDS	945	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
ILCLPFNH_02015	CDS	840	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
ILCLPFNH_02016	CDS	279	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
ILCLPFNH_02017	CDS	1269	ahcY_1	3.13.2.1	COG0499	Adenosylhomocysteinase
ILCLPFNH_02018	CDS	729				hypothetical protein
ILCLPFNH_02019	CDS	3111				hypothetical protein
ILCLPFNH_02020	CDS	1248				hypothetical protein
ILCLPFNH_02021	CDS	1668				hypothetical protein
ILCLPFNH_02022	CDS	252				hypothetical protein
ILCLPFNH_02023	CDS	549	clpC1			ATP-dependent Clp protease ATP-binding subunit ClpC1
ILCLPFNH_02024	CDS	402	vapC5	3.1.-.-	COG1487	Ribonuclease VapC5
ILCLPFNH_02025	CDS	246				hypothetical protein
ILCLPFNH_02026	CDS	420	epi_2	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
ILCLPFNH_02027	CDS	381				hypothetical protein
ILCLPFNH_02028	CDS	270				hypothetical protein
ILCLPFNH_02029	CDS	432	fitB	3.1.-.-		Toxin FitB
ILCLPFNH_02030	CDS	90				hypothetical protein
ILCLPFNH_02031	CDS	345				hypothetical protein
ILCLPFNH_02032	CDS	984	fabH_1	2.3.1.180		Beta-ketoacyl-[acyl-carrier-protein] synthase III
ILCLPFNH_02033	CDS	240	acpP_2		COG0236	Acyl carrier protein
ILCLPFNH_02034	CDS	1224	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
