locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEPDNJAG_01927	CDS	990	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JEPDNJAG_01928	CDS	1200				hypothetical protein
JEPDNJAG_01929	CDS	180				hypothetical protein
JEPDNJAG_01930	CDS	1035	spoVD	3.4.16.4	COG0768	Stage V sporulation protein D
JEPDNJAG_01931	CDS	1524				hypothetical protein
JEPDNJAG_01932	CDS	177				hypothetical protein
JEPDNJAG_01933	CDS	315				hypothetical protein
JEPDNJAG_01934	CDS	570	purE_2	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JEPDNJAG_01935	CDS	186				hypothetical protein
JEPDNJAG_01936	CDS	267				hypothetical protein
JEPDNJAG_01937	CDS	183				hypothetical protein
JEPDNJAG_01938	CDS	273				hypothetical protein
JEPDNJAG_01939	CDS	450				hypothetical protein
JEPDNJAG_01940	CDS	1197				hypothetical protein
JEPDNJAG_01941	CDS	690				hypothetical protein
JEPDNJAG_01942	CDS	1209	mdh_1	1.1.1.244		NAD-dependent methanol dehydrogenase
JEPDNJAG_01943	CDS	1515				hypothetical protein
JEPDNJAG_01944	CDS	684				hypothetical protein
JEPDNJAG_01945	CDS	492	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JEPDNJAG_01946	CDS	453	rnhA	3.1.26.4		Ribonuclease H
JEPDNJAG_01947	CDS	2121		3.2.1.216	COG1554	Kojibiose hydrolase
JEPDNJAG_01948	CDS	462				hypothetical protein
JEPDNJAG_01949	CDS	198				hypothetical protein
JEPDNJAG_01950	CDS	912				hypothetical protein
JEPDNJAG_01951	CDS	1380				hypothetical protein
JEPDNJAG_01952	CDS	612				hypothetical protein
JEPDNJAG_01953	CDS	99				hypothetical protein
JEPDNJAG_01954	CDS	138				hypothetical protein
JEPDNJAG_01955	CDS	1152				hypothetical protein
JEPDNJAG_01956	CDS	957				hypothetical protein
JEPDNJAG_01957	CDS	588				hypothetical protein
JEPDNJAG_01958	CDS	1263				hypothetical protein
JEPDNJAG_01959	CDS	753				hypothetical protein
JEPDNJAG_01960	CDS	2238				hypothetical protein
JEPDNJAG_01961	CDS	177				hypothetical protein
JEPDNJAG_01962	CDS	633				hypothetical protein
JEPDNJAG_01963	CDS	282				hypothetical protein
JEPDNJAG_01964	CDS	498				hypothetical protein
JEPDNJAG_01965	CDS	1257	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
JEPDNJAG_01966	CDS	672				hypothetical protein
JEPDNJAG_01967	CDS	1212				hypothetical protein
JEPDNJAG_01968	CDS	414				hypothetical protein
JEPDNJAG_01969	CDS	627				hypothetical protein
JEPDNJAG_01970	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
JEPDNJAG_01971	tRNA	73				tRNA-Gly(gcc)
JEPDNJAG_01972	CDS	819	tyrC	1.3.1.43	COG0287	Cyclohexadienyl dehydrogenase
JEPDNJAG_01973	CDS	183				hypothetical protein
JEPDNJAG_01974	CDS	1185				hypothetical protein
JEPDNJAG_01975	CDS	939	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
JEPDNJAG_01976	CDS	834	mtnP	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
JEPDNJAG_01977	CDS	390			COG1366	Putative anti-sigma factor antagonist
JEPDNJAG_01978	CDS	1185				hypothetical protein
JEPDNJAG_01979	CDS	192				hypothetical protein
JEPDNJAG_01980	CDS	744	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JEPDNJAG_01981	CDS	771				hypothetical protein
JEPDNJAG_01982	CDS	306				hypothetical protein
JEPDNJAG_01983	tRNA	83				tRNA-Leu(cag)
JEPDNJAG_01984	CDS	471	tatA_1			Sec-independent protein translocase protein TatA
JEPDNJAG_01985	CDS	204	tatA_2			Sec-independent protein translocase protein TatA
JEPDNJAG_01986	CDS	732				hypothetical protein
JEPDNJAG_01987	CDS	996				hypothetical protein
JEPDNJAG_01988	CDS	186				hypothetical protein
JEPDNJAG_01989	CDS	324				hypothetical protein
JEPDNJAG_01990	CDS	990				hypothetical protein
JEPDNJAG_01991	CDS	309	cdd	3.5.4.5	COG0295	Cytidine deaminase
JEPDNJAG_01992	CDS	1503	nupX		COG1972	Putative nucleoside permease NupX
JEPDNJAG_01993	CDS	1392				hypothetical protein
JEPDNJAG_01994	CDS	915				hypothetical protein
JEPDNJAG_01995	CDS	939	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
JEPDNJAG_01996	CDS	2121				hypothetical protein
JEPDNJAG_01997	CDS	1506	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JEPDNJAG_01998	CDS	540				hypothetical protein
JEPDNJAG_01999	CDS	1098				hypothetical protein
JEPDNJAG_02000	CDS	324				hypothetical protein
JEPDNJAG_02001	CDS	417				hypothetical protein
JEPDNJAG_02002	CDS	825				hypothetical protein
JEPDNJAG_02003	CDS	810				hypothetical protein
JEPDNJAG_02004	CDS	1002				hypothetical protein
JEPDNJAG_02005	CDS	675				hypothetical protein
JEPDNJAG_02006	CDS	936				hypothetical protein
JEPDNJAG_02007	CDS	402	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JEPDNJAG_02008	CDS	519				hypothetical protein
JEPDNJAG_02009	CDS	303				hypothetical protein
JEPDNJAG_02010	CDS	1095				hypothetical protein
JEPDNJAG_02011	CDS	1086				hypothetical protein
JEPDNJAG_02012	CDS	558	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
JEPDNJAG_02013	CDS	168				hypothetical protein
JEPDNJAG_02014	CDS	411				hypothetical protein
JEPDNJAG_02015	CDS	1404	mco	1.-.-.-		Multicopper oxidase mco
JEPDNJAG_02016	CDS	261				hypothetical protein
JEPDNJAG_02017	CDS	141				hypothetical protein
JEPDNJAG_02018	CDS	180				hypothetical protein
JEPDNJAG_02019	CDS	1821				hypothetical protein
JEPDNJAG_02020	CDS	216				hypothetical protein
JEPDNJAG_02021	CDS	1044				hypothetical protein
JEPDNJAG_02022	CDS	2025				hypothetical protein
JEPDNJAG_02023	CDS	264				hypothetical protein
JEPDNJAG_02024	CDS	1089	dnaG	2.7.7.101	COG0358	DNA primase
JEPDNJAG_02025	CDS	300				hypothetical protein
JEPDNJAG_02026	CDS	327				hypothetical protein
JEPDNJAG_02027	CDS	1329				hypothetical protein
JEPDNJAG_02028	CDS	489				hypothetical protein
JEPDNJAG_02029	CDS	780				hypothetical protein
JEPDNJAG_02030	CDS	204				hypothetical protein
JEPDNJAG_02031	CDS	306				hypothetical protein
JEPDNJAG_02032	CDS	210				hypothetical protein
JEPDNJAG_02033	CDS	372				hypothetical protein
JEPDNJAG_02034	CDS	522				hypothetical protein
JEPDNJAG_02035	CDS	432				hypothetical protein
JEPDNJAG_02036	CDS	939	rpoD			RNA polymerase sigma factor RpoD
JEPDNJAG_02037	CDS	807				hypothetical protein
JEPDNJAG_02038	CDS	381				hypothetical protein
JEPDNJAG_02039	CDS	1323	xylB	2.7.1.17	COG1070	Xylulose kinase
JEPDNJAG_02040	CDS	117				hypothetical protein
JEPDNJAG_02041	CDS	768	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEPDNJAG_02042	CDS	675	aas	6.2.1.20		Bifunctional protein Aas
JEPDNJAG_02043	CDS	267				hypothetical protein
JEPDNJAG_02044	CDS	411				hypothetical protein
JEPDNJAG_02045	CDS	1344				hypothetical protein
JEPDNJAG_02046	CDS	873	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
JEPDNJAG_02047	CDS	657	lptA			Lipopolysaccharide export system protein LptA
JEPDNJAG_02048	CDS	741	lptB_2	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JEPDNJAG_02049	CDS	168				hypothetical protein
JEPDNJAG_02050	CDS	348				hypothetical protein
JEPDNJAG_02051	CDS	396				hypothetical protein
JEPDNJAG_02052	CDS	522				hypothetical protein
JEPDNJAG_02053	CDS	99				hypothetical protein
JEPDNJAG_02054	CDS	138				hypothetical protein
JEPDNJAG_02055	CDS	1557				hypothetical protein
JEPDNJAG_02056	CDS	210				hypothetical protein
JEPDNJAG_02057	CDS	126				hypothetical protein
JEPDNJAG_02058	CDS	195	fluC			Fluoride-specific ion channel FluC
JEPDNJAG_02059	CDS	918				hypothetical protein
JEPDNJAG_02060	CDS	714				hypothetical protein
JEPDNJAG_02061	CDS	816				hypothetical protein
JEPDNJAG_02062	CDS	222				hypothetical protein
JEPDNJAG_02063	CDS	1929				hypothetical protein
JEPDNJAG_02064	CDS	579				hypothetical protein
JEPDNJAG_02065	CDS	414	mprA			Response regulator MprA
JEPDNJAG_02066	CDS	276				hypothetical protein
JEPDNJAG_02067	CDS	732				ISAs1 family transposase ISBli27
JEPDNJAG_02068	CDS	468				hypothetical protein
JEPDNJAG_02069	CDS	729				hypothetical protein
JEPDNJAG_02070	CDS	1551				hypothetical protein
JEPDNJAG_02071	CDS	336				hypothetical protein
JEPDNJAG_02072	CDS	1329				hypothetical protein
JEPDNJAG_02073	CDS	555	fabG_3	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase
JEPDNJAG_02074	CDS	237	acpP_1		COG0236	Acyl carrier protein
JEPDNJAG_02075	CDS	1161	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
JEPDNJAG_02076	CDS	1185		2.6.1.1		Aspartate aminotransferase
JEPDNJAG_02077	CDS	333				hypothetical protein
JEPDNJAG_02078	CDS	867				hypothetical protein
JEPDNJAG_02079	CDS	228				hypothetical protein
JEPDNJAG_02080	CDS	699				hypothetical protein
JEPDNJAG_02081	CDS	279				hypothetical protein
JEPDNJAG_02082	CDS	153				hypothetical protein
JEPDNJAG_02083	CDS	243				hypothetical protein
JEPDNJAG_02084	CDS	324				hypothetical protein
JEPDNJAG_02085	CDS	213				hypothetical protein
JEPDNJAG_02086	CDS	771	sigG_2		COG1191	RNA polymerase sigma-G factor
JEPDNJAG_02087	CDS	258				hypothetical protein
JEPDNJAG_02088	CDS	1311				hypothetical protein
JEPDNJAG_02089	CDS	114				hypothetical protein
JEPDNJAG_02090	CDS	297				hypothetical protein
JEPDNJAG_02091	CDS	144				hypothetical protein
JEPDNJAG_02092	CDS	510	rplO		COG0200	Large ribosomal subunit protein uL15
JEPDNJAG_02093	CDS	180	rpmD		COG1841	Large ribosomal subunit protein uL30
JEPDNJAG_02094	CDS	219				hypothetical protein
JEPDNJAG_02095	CDS	708	sasA_2	2.7.13.3		Adaptive-response sensory-kinase SasA
JEPDNJAG_02096	CDS	468				hypothetical protein
JEPDNJAG_02097	CDS	684				hypothetical protein
JEPDNJAG_02098	tRNA	85				tRNA-Val(gac)
JEPDNJAG_02099	CDS	198				hypothetical protein
JEPDNJAG_02100	CDS	2595		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
JEPDNJAG_02101	CDS	393				hypothetical protein
JEPDNJAG_02102	CDS	900			COG0393	Encapsulin nanocompartment protein
JEPDNJAG_02103	CDS	3393				hypothetical protein
JEPDNJAG_02104	CDS	897				hypothetical protein
JEPDNJAG_02105	CDS	393				hypothetical protein
JEPDNJAG_02106	CDS	843	lpxG	3.6.1.-		UDP-2,3-diacylglucosamine pyrophosphatase LpxG
JEPDNJAG_02107	CDS	162				hypothetical protein
JEPDNJAG_02108	CDS	639	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
JEPDNJAG_02109	CDS	468				hypothetical protein
JEPDNJAG_02110	CDS	2430	lhr	3.2.2.27	COG1201	Lhr helicase/ probable uracil glycosylase
JEPDNJAG_02111	CDS	972	mutM_2	4.2.99.18		Formamidopyrimidine-DNA glycosylase
JEPDNJAG_02112	CDS	918				hypothetical protein
JEPDNJAG_02113	CDS	1311				hypothetical protein
JEPDNJAG_02114	CDS	729				hypothetical protein
JEPDNJAG_02115	CDS	276				hypothetical protein
JEPDNJAG_02116	CDS	243				hypothetical protein
JEPDNJAG_02117	CDS	831				hypothetical protein
JEPDNJAG_02118	CDS	285				hypothetical protein
JEPDNJAG_02119	CDS	1143				hypothetical protein
JEPDNJAG_02120	CDS	1011	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
JEPDNJAG_02121	CDS	924	cpfC	4.99.1.9	COG0276	Coproporphyrin III ferrochelatase
JEPDNJAG_02122	CDS	1566				hypothetical protein
JEPDNJAG_02123	CDS	564				hypothetical protein
JEPDNJAG_02124	CDS	522				hypothetical protein
JEPDNJAG_02125	CDS	717				hypothetical protein
JEPDNJAG_02126	CDS	1047	ycjS_3	1.1.1.-	COG0673	D-glucoside 3-dehydrogenase
JEPDNJAG_02127	CDS	1137				hypothetical protein
JEPDNJAG_02128	CDS	1035	gnl_2	3.1.1.17	COG3386	Gluconolactonase
JEPDNJAG_02129	CDS	420				hypothetical protein
JEPDNJAG_02130	CDS	231				hypothetical protein
JEPDNJAG_02131	CDS	1359	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JEPDNJAG_02132	CDS	1164				hypothetical protein
JEPDNJAG_02133	CDS	594				hypothetical protein
JEPDNJAG_02134	CDS	1575				hypothetical protein
JEPDNJAG_02135	CDS	210				hypothetical protein
JEPDNJAG_02136	CDS	105				hypothetical protein
JEPDNJAG_02137	CDS	546				hypothetical protein
JEPDNJAG_02138	CDS	573				hypothetical protein
JEPDNJAG_02139	CDS	1446	atsA_4	3.1.6.1		Arylsulfatase
JEPDNJAG_02140	CDS	435				hypothetical protein
JEPDNJAG_02141	CDS	645				hypothetical protein
JEPDNJAG_02142	CDS	720				hypothetical protein
JEPDNJAG_02143	CDS	903	gqqA	3.5.1.97		Bifunctional N-acyl-homoserine lactone acylase/prephenate dehydratase
JEPDNJAG_02144	CDS	246				hypothetical protein
JEPDNJAG_02145	CDS	993				hypothetical protein
JEPDNJAG_02146	CDS	552				hypothetical protein
JEPDNJAG_02147	CDS	1392				hypothetical protein
JEPDNJAG_02148	CDS	291				hypothetical protein
JEPDNJAG_02149	CDS	546				hypothetical protein
JEPDNJAG_02150	CDS	1332		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
JEPDNJAG_02151	CDS	396	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
JEPDNJAG_02152	CDS	222				hypothetical protein
JEPDNJAG_02153	CDS	1443				hypothetical protein
JEPDNJAG_02154	CDS	915				hypothetical protein
JEPDNJAG_02155	CDS	264				hypothetical protein
JEPDNJAG_02156	CDS	972				hypothetical protein
JEPDNJAG_02157	CDS	594	algU_3			RNA polymerase sigma-H factor
JEPDNJAG_02158	CDS	684				hypothetical protein
JEPDNJAG_02159	CDS	1461	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
JEPDNJAG_02160	CDS	1377	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase Ndh
JEPDNJAG_02161	CDS	801				hypothetical protein
JEPDNJAG_02162	CDS	570				hypothetical protein
JEPDNJAG_02163	CDS	1257				hypothetical protein
JEPDNJAG_02164	CDS	819				hypothetical protein
JEPDNJAG_02165	CDS	441				hypothetical protein
JEPDNJAG_02166	CDS	840				hypothetical protein
JEPDNJAG_02167	CDS	1365	ybaT		COG0531	Inner membrane transport protein YbaT
JEPDNJAG_02168	CDS	219				hypothetical protein
JEPDNJAG_02169	CDS	459				hypothetical protein
JEPDNJAG_02170	CDS	528				hypothetical protein
JEPDNJAG_02171	CDS	222				hypothetical protein
JEPDNJAG_02172	CDS	759				hypothetical protein
JEPDNJAG_02173	CDS	516				hypothetical protein
JEPDNJAG_02174	CDS	126				hypothetical protein
JEPDNJAG_02175	CDS	408	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
JEPDNJAG_02176	CDS	354				hypothetical protein
JEPDNJAG_02177	CDS	420				hypothetical protein
JEPDNJAG_02178	CDS	477				hypothetical protein
JEPDNJAG_02179	tRNA	75				tRNA-Asp(gtc)
JEPDNJAG_02180	CDS	135				hypothetical protein
JEPDNJAG_02181	CDS	1074				hypothetical protein
JEPDNJAG_02182	CDS	465				hypothetical protein
JEPDNJAG_02183	CDS	279				hypothetical protein
JEPDNJAG_02184	CDS	1380	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
JEPDNJAG_02185	CDS	450				hypothetical protein
JEPDNJAG_02186	CDS	561				hypothetical protein
JEPDNJAG_02187	CDS	801				hypothetical protein
JEPDNJAG_02188	CDS	525				hypothetical protein
JEPDNJAG_02189	CDS	2394				hypothetical protein
JEPDNJAG_02190	CDS	345				hypothetical protein
JEPDNJAG_02191	CDS	1956				hypothetical protein
JEPDNJAG_02192	CDS	771	gbuA	7.6.2.9		Glycine betaine/carnitine transport ATP-binding protein GbuA
JEPDNJAG_02193	CDS	777	fetB		COG0390	putative iron export permease protein FetB
JEPDNJAG_02194	CDS	477	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JEPDNJAG_02195	CDS	945	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
JEPDNJAG_02196	CDS	309				hypothetical protein
JEPDNJAG_02197	CDS	555	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
JEPDNJAG_02198	CDS	195				hypothetical protein
JEPDNJAG_02199	CDS	174				hypothetical protein
JEPDNJAG_02200	CDS	192				hypothetical protein
JEPDNJAG_02201	CDS	831				hypothetical protein
JEPDNJAG_02202	CDS	126				hypothetical protein
JEPDNJAG_02203	CDS	117				hypothetical protein
JEPDNJAG_02204	CDS	207				hypothetical protein
JEPDNJAG_02205	CDS	600				hypothetical protein
JEPDNJAG_02206	CDS	1101				hypothetical protein
JEPDNJAG_02207	CDS	486				hypothetical protein
JEPDNJAG_02208	CDS	807				hypothetical protein
JEPDNJAG_02209	CDS	852				hypothetical protein
JEPDNJAG_02210	CDS	153				hypothetical protein
JEPDNJAG_02211	CDS	1125				hypothetical protein
JEPDNJAG_02212	CDS	2001				hypothetical protein
JEPDNJAG_02213	CDS	348				hypothetical protein
JEPDNJAG_02214	CDS	153				hypothetical protein
JEPDNJAG_02215	CDS	369				hypothetical protein
JEPDNJAG_02216	CDS	609				hypothetical protein
JEPDNJAG_02217	CDS	225				hypothetical protein
JEPDNJAG_02218	CDS	297				hypothetical protein
JEPDNJAG_02219	CDS	984	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEPDNJAG_02220	CDS	840				hypothetical protein
JEPDNJAG_02221	CDS	312				hypothetical protein
JEPDNJAG_02222	CDS	999				hypothetical protein
JEPDNJAG_02223	CDS	2565				hypothetical protein
JEPDNJAG_02224	CDS	1422				hypothetical protein
JEPDNJAG_02225	CDS	2379	czcA			Cobalt-zinc-cadmium resistance protein CzcA
JEPDNJAG_02226	CDS	1248		3.4.24.-	COG0612	putative zinc protease
JEPDNJAG_02227	CDS	864				hypothetical protein
JEPDNJAG_02228	CDS	207	ribH_1	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
JEPDNJAG_02229	CDS	198				hypothetical protein
JEPDNJAG_02230	CDS	648				hypothetical protein
JEPDNJAG_02231	CDS	1116		2.3.1.315	COG0427	Succinyl-CoA:cyclohexane-1-carboxylate CoA transferase
JEPDNJAG_02232	CDS	1074				hypothetical protein
JEPDNJAG_02233	CDS	1311				hypothetical protein
JEPDNJAG_02234	CDS	318				hypothetical protein
JEPDNJAG_02235	CDS	894				hypothetical protein
JEPDNJAG_02236	CDS	342				hypothetical protein
JEPDNJAG_02237	CDS	906	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JEPDNJAG_02238	CDS	261				hypothetical protein
JEPDNJAG_02239	CDS	111				hypothetical protein
JEPDNJAG_02240	CDS	1164				hypothetical protein
JEPDNJAG_02241	CDS	300				hypothetical protein
JEPDNJAG_02242	CDS	564				hypothetical protein
JEPDNJAG_02243	CDS	1197				hypothetical protein
JEPDNJAG_02244	CDS	1101	dap_1	3.4.11.19		D-aminopeptidase
JEPDNJAG_02245	CDS	216				hypothetical protein
JEPDNJAG_02246	CDS	246				hypothetical protein
JEPDNJAG_02247	CDS	144				hypothetical protein
JEPDNJAG_02248	CDS	477	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JEPDNJAG_02249	CDS	1194	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JEPDNJAG_02250	CDS	1407	argH	4.3.2.1		Argininosuccinate lyase
JEPDNJAG_02251	CDS	1242				hypothetical protein
JEPDNJAG_02252	CDS	543		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
JEPDNJAG_02253	CDS	744	mltF			Membrane-bound lytic murein transglycosylase F
JEPDNJAG_02254	CDS	771				hypothetical protein
JEPDNJAG_02255	CDS	432				hypothetical protein
JEPDNJAG_02256	CDS	1632				hypothetical protein
JEPDNJAG_02257	CDS	159				hypothetical protein
JEPDNJAG_02258	CDS	774	glmU			Bifunctional protein GlmU
JEPDNJAG_02259	CDS	234				hypothetical protein
JEPDNJAG_02260	CDS	1326				hypothetical protein
JEPDNJAG_02261	CDS	546				hypothetical protein
JEPDNJAG_02262	CDS	486				hypothetical protein
JEPDNJAG_02263	CDS	678				hypothetical protein
JEPDNJAG_02264	CDS	402				hypothetical protein
JEPDNJAG_02265	CDS	2379	recD	5.6.2.3		RecBCD enzyme subunit RecD
JEPDNJAG_02266	CDS	477				hypothetical protein
JEPDNJAG_02267	CDS	540				hypothetical protein
JEPDNJAG_02268	CDS	1434	cotB4_1	1.14.99.62		Cyclooctatin synthase
JEPDNJAG_02269	CDS	651	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JEPDNJAG_02270	CDS	516				hypothetical protein
JEPDNJAG_02271	CDS	861				hypothetical protein
JEPDNJAG_02272	CDS	225				hypothetical protein
JEPDNJAG_02273	CDS	558	ymdB_1	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
JEPDNJAG_02274	CDS	486				hypothetical protein
JEPDNJAG_02275	CDS	495				hypothetical protein
JEPDNJAG_02276	CDS	774	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
JEPDNJAG_02277	CDS	1053	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
JEPDNJAG_02278	CDS	444				hypothetical protein
JEPDNJAG_02279	CDS	903				hypothetical protein
JEPDNJAG_02280	CDS	2043				hypothetical protein
JEPDNJAG_02281	CDS	195				hypothetical protein
JEPDNJAG_02282	CDS	438				hypothetical protein
JEPDNJAG_02283	CDS	108				hypothetical protein
JEPDNJAG_02284	CDS	3549				hypothetical protein
JEPDNJAG_02285	CDS	1794				hypothetical protein
JEPDNJAG_02286	CDS	222				hypothetical protein
JEPDNJAG_02287	CDS	792	tarA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JEPDNJAG_02288	CDS	948	UXNAcS_1	4.1.1.128	COG0451	UDP-N-acetyl-alpha-D-glucosaminuronate decarboxylase
JEPDNJAG_02289	CDS	801	yngB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase YngB
JEPDNJAG_02290	CDS	273				hypothetical protein
JEPDNJAG_02291	CDS	645				hypothetical protein
JEPDNJAG_02292	CDS	1080				hypothetical protein
JEPDNJAG_02293	CDS	1587				hypothetical protein
JEPDNJAG_02294	CDS	483				hypothetical protein
JEPDNJAG_02295	CDS	189	thiS		COG2104	Sulfur carrier protein ThiS
JEPDNJAG_02296	CDS	825	thiG	2.8.1.10	COG2022	Thiazole synthase
JEPDNJAG_02297	CDS	288				hypothetical protein
JEPDNJAG_02298	CDS	351				hypothetical protein
JEPDNJAG_02299	CDS	867	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JEPDNJAG_02300	CDS	1437			COG2308	putative protein
JEPDNJAG_02301	CDS	1995				hypothetical protein
JEPDNJAG_02302	CDS	210				hypothetical protein
JEPDNJAG_02303	CDS	1395	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JEPDNJAG_02304	CDS	357	srrA			Transcriptional regulatory protein SrrA
JEPDNJAG_02305	CDS	1497				hypothetical protein
JEPDNJAG_02306	CDS	447				hypothetical protein
JEPDNJAG_02307	CDS	489				hypothetical protein
JEPDNJAG_02308	CDS	246				hypothetical protein
JEPDNJAG_02309	CDS	945				hypothetical protein
JEPDNJAG_02310	CDS	1092				hypothetical protein
JEPDNJAG_02311	CDS	249				hypothetical protein
JEPDNJAG_02312	CDS	1086				hypothetical protein
JEPDNJAG_02313	CDS	1716				hypothetical protein
JEPDNJAG_02314	CDS	498				hypothetical protein
JEPDNJAG_02315	CDS	216				hypothetical protein
JEPDNJAG_02316	CDS	339				hypothetical protein
JEPDNJAG_02317	CDS	225				hypothetical protein
JEPDNJAG_02318	CDS	2097				hypothetical protein
JEPDNJAG_02319	CDS	408	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JEPDNJAG_02320	CDS	525	rcsC_17	2.7.13.3		Sensor histidine kinase RcsC
JEPDNJAG_02321	CDS	204				hypothetical protein
JEPDNJAG_02322	CDS	717	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
JEPDNJAG_02323	CDS	873	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
JEPDNJAG_02324	CDS	663	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
JEPDNJAG_02325	CDS	396	chcB2	1.1.1.438		Cis-4-hydroxycyclohexanecarboxylate dehydrogenase
JEPDNJAG_02326	CDS	366				hypothetical protein
JEPDNJAG_02327	CDS	564				hypothetical protein
JEPDNJAG_02328	CDS	198				hypothetical protein
JEPDNJAG_02329	CDS	831				hypothetical protein
JEPDNJAG_02330	CDS	786				hypothetical protein
JEPDNJAG_02331	CDS	1008	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
JEPDNJAG_02332	CDS	453				hypothetical protein
JEPDNJAG_02333	CDS	222				hypothetical protein
JEPDNJAG_02334	CDS	180				hypothetical protein
JEPDNJAG_02335	CDS	240				hypothetical protein
JEPDNJAG_02336	CDS	942				hypothetical protein
JEPDNJAG_02337	CDS	282				hypothetical protein
JEPDNJAG_02338	CDS	1707	shc_1	5.4.99.17	COG1657	Squalene--hopene cyclase
JEPDNJAG_02339	CDS	444				hypothetical protein
JEPDNJAG_02340	tRNA	91				tRNA-Ser(gga)
JEPDNJAG_02341	CDS	1554	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
JEPDNJAG_02342	CDS	426	murI	5.1.1.3		Glutamate racemase
JEPDNJAG_02343	CDS	2757				hypothetical protein
JEPDNJAG_02344	CDS	1473				hypothetical protein
JEPDNJAG_02345	CDS	450	thiO	1.4.3.19		Glycine oxidase
JEPDNJAG_02346	CDS	1059		2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase
JEPDNJAG_02347	CDS	294				hypothetical protein
JEPDNJAG_02348	CDS	555				hypothetical protein
JEPDNJAG_02349	CDS	1080				hypothetical protein
JEPDNJAG_02350	CDS	894				hypothetical protein
JEPDNJAG_02351	CDS	243				hypothetical protein
JEPDNJAG_02352	CDS	192				hypothetical protein
JEPDNJAG_02353	CDS	276				hypothetical protein
JEPDNJAG_02354	CDS	567	cbiO	7.2.2.-	COG1122	Cobalt import ATP-binding protein CbiO
JEPDNJAG_02355	CDS	1110	engB			GTP-binding protein EngB
JEPDNJAG_02356	CDS	318				hypothetical protein
JEPDNJAG_02357	CDS	348				hypothetical protein
JEPDNJAG_02358	CDS	174				hypothetical protein
