locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMKMDMIJ_00756	CDS	954	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
PMKMDMIJ_00757	CDS	765	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
PMKMDMIJ_00758	CDS	261				hypothetical protein
PMKMDMIJ_00759	CDS	906				hypothetical protein
PMKMDMIJ_00760	CDS	558	dnaC	3.6.4.-	COG1484	Replicative helicase loader DnaC
PMKMDMIJ_00761	CDS	285				hypothetical protein
PMKMDMIJ_00762	CDS	939	yrbG_1		COG0530	Inner membrane protein YrbG
PMKMDMIJ_00763	CDS	1161	soxB_2	1.5.3.24		Sarcosine oxidase subunit beta
PMKMDMIJ_00764	CDS	447	gsiD_6		COG1173	Glutathione transport system permease protein GsiD
PMKMDMIJ_00765	CDS	441	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
PMKMDMIJ_00766	CDS	1332	nagZ_1	3.2.1.52		Beta-hexosaminidase
PMKMDMIJ_00767	CDS	447				hypothetical protein
PMKMDMIJ_00768	CDS	603				hypothetical protein
PMKMDMIJ_00769	CDS	561				hypothetical protein
PMKMDMIJ_00770	CDS	219				hypothetical protein
PMKMDMIJ_00771	CDS	165				hypothetical protein
PMKMDMIJ_00772	CDS	387				hypothetical protein
PMKMDMIJ_00773	CDS	204				hypothetical protein
PMKMDMIJ_00774	CDS	1356				hypothetical protein
PMKMDMIJ_00775	CDS	1017				hypothetical protein
PMKMDMIJ_00776	CDS	189				hypothetical protein
PMKMDMIJ_00777	CDS	663				hypothetical protein
PMKMDMIJ_00778	CDS	1674	gsiB_2		COG0747	Glutathione-binding protein GsiB
PMKMDMIJ_00779	CDS	1095	fbiB_1	1.3.8.17		Bifunctional F420 biosynthesis protein FbiB
PMKMDMIJ_00780	CDS	243				hypothetical protein
PMKMDMIJ_00781	CDS	1818				hypothetical protein
PMKMDMIJ_00782	CDS	828				hypothetical protein
PMKMDMIJ_00783	CDS	222				hypothetical protein
PMKMDMIJ_00784	CDS	372				hypothetical protein
PMKMDMIJ_00785	CDS	837				hypothetical protein
PMKMDMIJ_00786	CDS	864				hypothetical protein
PMKMDMIJ_00787	CDS	306				hypothetical protein
PMKMDMIJ_00788	CDS	861	mucR_1	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
PMKMDMIJ_00789	CDS	1197				hypothetical protein
PMKMDMIJ_00790	CDS	588				hypothetical protein
PMKMDMIJ_00791	CDS	948	rbsK	2.7.1.15	COG0524	Ribokinase
PMKMDMIJ_00792	CDS	2589				hypothetical protein
PMKMDMIJ_00793	CDS	1272				hypothetical protein
PMKMDMIJ_00794	CDS	999	moxR1_1		COG0714	Chaperone MoxR1
PMKMDMIJ_00795	CDS	2805	polA	2.7.7.7	COG0258	DNA polymerase I
PMKMDMIJ_00796	CDS	315				hypothetical protein
PMKMDMIJ_00797	CDS	690	cysE	2.3.1.30	COG1045	Serine acetyltransferase
PMKMDMIJ_00798	CDS	174				hypothetical protein
PMKMDMIJ_00799	CDS	594				hypothetical protein
PMKMDMIJ_00800	CDS	789				hypothetical protein
PMKMDMIJ_00801	CDS	1032	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
PMKMDMIJ_00802	CDS	570				hypothetical protein
PMKMDMIJ_00803	CDS	1152	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
PMKMDMIJ_00804	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
PMKMDMIJ_00805	CDS	2478	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
PMKMDMIJ_00806	CDS	744	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PMKMDMIJ_00807	CDS	573				hypothetical protein
PMKMDMIJ_00808	CDS	882				hypothetical protein
PMKMDMIJ_00809	CDS	750				hypothetical protein
PMKMDMIJ_00810	CDS	513	vapC_2	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
PMKMDMIJ_00811	CDS	324				hypothetical protein
PMKMDMIJ_00812	CDS	456	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
PMKMDMIJ_00813	CDS	1392	thi4	2.4.2.59		Thiamine thiazole synthase
PMKMDMIJ_00814	CDS	1407	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
PMKMDMIJ_00815	CDS	315	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
PMKMDMIJ_00816	CDS	1518				hypothetical protein
PMKMDMIJ_00817	CDS	675				hypothetical protein
PMKMDMIJ_00818	CDS	315	sdpR		COG0640	Transcriptional repressor SdpR
PMKMDMIJ_00819	CDS	429				hypothetical protein
PMKMDMIJ_00820	CDS	879				hypothetical protein
PMKMDMIJ_00821	CDS	903	gsiD_7		COG1173	Glutathione transport system permease protein GsiD
PMKMDMIJ_00822	CDS	225	dppB_6		COG0601	Dipeptide transport system permease protein DppB
PMKMDMIJ_00823	CDS	780	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
PMKMDMIJ_00824	CDS	750	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PMKMDMIJ_00825	CDS	480				hypothetical protein
PMKMDMIJ_00826	CDS	507				hypothetical protein
PMKMDMIJ_00827	CDS	837				hypothetical protein
PMKMDMIJ_00828	CDS	630				hypothetical protein
PMKMDMIJ_00829	CDS	891				hypothetical protein
PMKMDMIJ_00830	CDS	1089			COG0628	Putative transport protein
PMKMDMIJ_00831	CDS	918				hypothetical protein
PMKMDMIJ_00832	CDS	261				hypothetical protein
PMKMDMIJ_00833	CDS	1590				hypothetical protein
PMKMDMIJ_00834	CDS	1005	dppB_7			Di/tripeptide transport system permease protein DppB
PMKMDMIJ_00835	CDS	1104				hypothetical protein
PMKMDMIJ_00836	CDS	456				hypothetical protein
PMKMDMIJ_00837	CDS	306				hypothetical protein
PMKMDMIJ_00838	CDS	408				hypothetical protein
PMKMDMIJ_00839	CDS	957	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
PMKMDMIJ_00840	CDS	441	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
PMKMDMIJ_00841	CDS	696				hypothetical protein
PMKMDMIJ_00842	CDS	2019	dap	3.4.11.19		D-aminopeptidase
PMKMDMIJ_00843	CDS	1329				hypothetical protein
PMKMDMIJ_00844	CDS	543				hypothetical protein
PMKMDMIJ_00845	CDS	1716	acyI			Acylase ACY 1 proenzyme
PMKMDMIJ_00846	CDS	375				hypothetical protein
PMKMDMIJ_00847	CDS	699	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
PMKMDMIJ_00848	CDS	1605	nfdA	3.5.1.91		N-substituted formamide deformylase
PMKMDMIJ_00849	CDS	684				hypothetical protein
PMKMDMIJ_00850	CDS	402				hypothetical protein
PMKMDMIJ_00851	tRNA	76				tRNA-Arg(tct)
PMKMDMIJ_00852	CDS	1542	purH			Bifunctional purine biosynthesis protein PurH
PMKMDMIJ_00853	CDS	1227				hypothetical protein
PMKMDMIJ_00854	tRNA	75				tRNA-Met(cat)
PMKMDMIJ_00855	CDS	1332	rnj1	3.1.-.-	COG0595	Ribonuclease J 1
PMKMDMIJ_00856	CDS	288				hypothetical protein
PMKMDMIJ_00857	CDS	798				hypothetical protein
PMKMDMIJ_00858	CDS	195				hypothetical protein
PMKMDMIJ_00859	CDS	765				hypothetical protein
PMKMDMIJ_00860	CDS	531				hypothetical protein
PMKMDMIJ_00861	CDS	369				hypothetical protein
PMKMDMIJ_00862	CDS	237				hypothetical protein
PMKMDMIJ_00863	CDS	444		3.1.-.-	COG2402	23S rRNA-specific endonuclease VapC20
PMKMDMIJ_00864	CDS	324				hypothetical protein
PMKMDMIJ_00865	CDS	735	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
PMKMDMIJ_00866	CDS	1263				hypothetical protein
PMKMDMIJ_00867	CDS	558				hypothetical protein
PMKMDMIJ_00868	CDS	231				hypothetical protein
PMKMDMIJ_00869	CDS	999			COG3039	IS5 family transposase IS4811
PMKMDMIJ_00870	CDS	162				hypothetical protein
PMKMDMIJ_00871	CDS	693	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
PMKMDMIJ_00872	CDS	1038				hypothetical protein
PMKMDMIJ_00873	CDS	384	rssB_1			Regulator of RpoS
PMKMDMIJ_00874	CDS	615	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
PMKMDMIJ_00875	CDS	618				hypothetical protein
PMKMDMIJ_00876	CDS	738				hypothetical protein
PMKMDMIJ_00877	CDS	1662	ywrD_1	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
PMKMDMIJ_00878	CDS	987		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
PMKMDMIJ_00879	CDS	231				hypothetical protein
PMKMDMIJ_00880	CDS	318				hypothetical protein
PMKMDMIJ_00881	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
PMKMDMIJ_00882	tRNA	74				tRNA-Met(cat)
PMKMDMIJ_00883	CDS	276	rsfS		COG0799	Ribosomal silencing factor RsfS
PMKMDMIJ_00884	CDS	234				hypothetical protein
PMKMDMIJ_00885	CDS	1095	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
PMKMDMIJ_00886	CDS	1668	glyA	2.1.2.1		Serine hydroxymethyltransferase
PMKMDMIJ_00887	CDS	918	gph	3.1.3.18		Phosphoglycolate phosphatase
PMKMDMIJ_00888	CDS	2391		3.2.1.-	COG1554	putative glycosyl hydrolase
PMKMDMIJ_00889	CDS	975	petE_2			Plastocyanin
PMKMDMIJ_00890	CDS	144				hypothetical protein
PMKMDMIJ_00891	CDS	2169				hypothetical protein
PMKMDMIJ_00892	CDS	846				hypothetical protein
PMKMDMIJ_00893	CDS	360				hypothetical protein
PMKMDMIJ_00894	CDS	234				hypothetical protein
PMKMDMIJ_00895	CDS	423				hypothetical protein
PMKMDMIJ_00896	CDS	759	uvrA_1		COG0178	UvrABC system protein A
PMKMDMIJ_00897	CDS	828	kynB	3.5.1.9		Kynurenine formamidase
PMKMDMIJ_00898	CDS	831	chcB2	1.1.1.438		Cis-4-hydroxycyclohexanecarboxylate dehydrogenase
PMKMDMIJ_00899	CDS	1029	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PMKMDMIJ_00900	CDS	231				hypothetical protein
PMKMDMIJ_00901	CDS	726	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
PMKMDMIJ_00902	CDS	762				hypothetical protein
PMKMDMIJ_00903	CDS	1260	caiB	2.8.3.-	COG1804	Succinate--glutarate CoA-transferase
PMKMDMIJ_00904	CDS	483				hypothetical protein
PMKMDMIJ_00905	CDS	1014	nagZ_2	3.2.1.52	COG1472	Beta-hexosaminidase
PMKMDMIJ_00906	CDS	717				hypothetical protein
PMKMDMIJ_00907	CDS	429				hypothetical protein
PMKMDMIJ_00908	CDS	216				hypothetical protein
PMKMDMIJ_00909	CDS	765	mucR_2	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
PMKMDMIJ_00910	CDS	1068	gmuF_1	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
PMKMDMIJ_00911	CDS	222				hypothetical protein
PMKMDMIJ_00912	CDS	459				hypothetical protein
PMKMDMIJ_00913	CDS	390				hypothetical protein
PMKMDMIJ_00914	CDS	792				hypothetical protein
PMKMDMIJ_00915	CDS	1716				hypothetical protein
PMKMDMIJ_00916	CDS	2955	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
PMKMDMIJ_00917	CDS	255				hypothetical protein
PMKMDMIJ_00918	CDS	696				hypothetical protein
PMKMDMIJ_00919	CDS	777				hypothetical protein
PMKMDMIJ_00920	CDS	522	pgdA_1	3.5.1.104		Peptidoglycan-N-acetylglucosamine deacetylase PgdA
PMKMDMIJ_00921	CDS	207				hypothetical protein
PMKMDMIJ_00922	CDS	285	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
PMKMDMIJ_00923	CDS	609				hypothetical protein
PMKMDMIJ_00924	CDS	543				hypothetical protein
PMKMDMIJ_00925	CDS	105				hypothetical protein
PMKMDMIJ_00926	CDS	561				hypothetical protein
PMKMDMIJ_00927	CDS	615				hypothetical protein
PMKMDMIJ_00928	tRNA	76				tRNA-Val(cac)
PMKMDMIJ_00929	CDS	393	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PMKMDMIJ_00930	CDS	2253				hypothetical protein
PMKMDMIJ_00931	CDS	276				hypothetical protein
PMKMDMIJ_00932	CDS	168				hypothetical protein
PMKMDMIJ_00933	CDS	282	mutS_1			DNA mismatch repair protein MutS
PMKMDMIJ_00934	CDS	2514	mutS_2			DNA mismatch repair protein MutS
PMKMDMIJ_00935	CDS	822				hypothetical protein
PMKMDMIJ_00936	CDS	456			COG2764	putative protein
PMKMDMIJ_00937	CDS	639				hypothetical protein
PMKMDMIJ_00938	CDS	165				hypothetical protein
PMKMDMIJ_00939	CDS	600				hypothetical protein
PMKMDMIJ_00940	CDS	1095				hypothetical protein
PMKMDMIJ_00941	CDS	267				hypothetical protein
PMKMDMIJ_00942	CDS	426	cdd	3.5.4.5	COG0295	Cytidine deaminase
PMKMDMIJ_00943	CDS	852	ssuD_3	1.14.14.5		Alkanesulfonate monooxygenase
PMKMDMIJ_00944	CDS	705				hypothetical protein
PMKMDMIJ_00945	CDS	1170				hypothetical protein
PMKMDMIJ_00946	CDS	681	uvrY		COG2197	Response regulator UvrY
PMKMDMIJ_00947	CDS	264				hypothetical protein
PMKMDMIJ_00948	CDS	1224	lon1	3.4.21.53	COG0466	Lon protease 1
PMKMDMIJ_00949	CDS	672				hypothetical protein
PMKMDMIJ_00950	CDS	123				hypothetical protein
PMKMDMIJ_00951	CDS	1677				hypothetical protein
PMKMDMIJ_00952	CDS	873	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
PMKMDMIJ_00953	CDS	609				hypothetical protein
PMKMDMIJ_00954	CDS	441				hypothetical protein
PMKMDMIJ_00955	CDS	522	nudC	3.6.1.22		NAD-capped RNA hydrolase NudC
PMKMDMIJ_00956	CDS	1014	apsD_1	1.1.1.420		D-apiose dehydrogenase
PMKMDMIJ_00957	CDS	1677	msrP_3	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
PMKMDMIJ_00958	CDS	771				hypothetical protein
PMKMDMIJ_00959	CDS	657				hypothetical protein
PMKMDMIJ_00960	CDS	498				hypothetical protein
PMKMDMIJ_00961	CDS	1053				hypothetical protein
PMKMDMIJ_00962	CDS	882	sugB_1		COG0395	Trehalose transport system permease protein SugB
PMKMDMIJ_00963	CDS	1590				hypothetical protein
PMKMDMIJ_00964	CDS	1614				hypothetical protein
PMKMDMIJ_00965	CDS	801	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
PMKMDMIJ_00966	CDS	651				hypothetical protein
PMKMDMIJ_00967	CDS	285				hypothetical protein
PMKMDMIJ_00968	CDS	1104		3.4.11.-		Aminopeptidase 2
PMKMDMIJ_00969	CDS	399				hypothetical protein
PMKMDMIJ_00970	CDS	534	aaaT	2.3.1.-	COG1247	L-amino acid N-acetyltransferase AaaT
PMKMDMIJ_00971	CDS	675				putative protein
PMKMDMIJ_00972	CDS	369				hypothetical protein
PMKMDMIJ_00973	CDS	966	yrbG_2		COG0530	Inner membrane protein YrbG
PMKMDMIJ_00974	CDS	960	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
PMKMDMIJ_00975	CDS	1038	ltaA	4.1.2.49		L-allo-threonine aldolase
PMKMDMIJ_00976	CDS	201				hypothetical protein
PMKMDMIJ_00977	CDS	222				hypothetical protein
PMKMDMIJ_00978	CDS	174				hypothetical protein
PMKMDMIJ_00979	CDS	261				hypothetical protein
PMKMDMIJ_00980	CDS	324				hypothetical protein
PMKMDMIJ_00981	CDS	588				hypothetical protein
PMKMDMIJ_00982	CDS	1014	oppB		COG0601	Oligopeptide transport system permease protein OppB
PMKMDMIJ_00983	CDS	1011	dppC_1		COG1173	Dipeptide transport system permease protein DppC
PMKMDMIJ_00984	CDS	1299	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PMKMDMIJ_00985	CDS	846		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PMKMDMIJ_00986	CDS	552				hypothetical protein
PMKMDMIJ_00987	CDS	273				hypothetical protein
PMKMDMIJ_00988	CDS	363				hypothetical protein
PMKMDMIJ_00989	CDS	1794		7.6.2.-		Putative multidrug export ATP-binding/permease protein
PMKMDMIJ_00990	CDS	552				hypothetical protein
PMKMDMIJ_00991	CDS	1362				hypothetical protein
PMKMDMIJ_00992	CDS	231				hypothetical protein
PMKMDMIJ_00993	CDS	555				hypothetical protein
PMKMDMIJ_00994	CDS	651				hypothetical protein
PMKMDMIJ_00995	CDS	702				hypothetical protein
PMKMDMIJ_00996	CDS	381				hypothetical protein
PMKMDMIJ_00997	CDS	693	UgpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
PMKMDMIJ_00998	CDS	735				hypothetical protein
PMKMDMIJ_00999	CDS	804	lolD	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
PMKMDMIJ_01000	CDS	747	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PMKMDMIJ_01001	CDS	492				hypothetical protein
PMKMDMIJ_01002	CDS	864	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PMKMDMIJ_01003	CDS	726				hypothetical protein
PMKMDMIJ_01004	CDS	540	rpoE			ECF RNA polymerase sigma-E factor
PMKMDMIJ_01005	CDS	339				hypothetical protein
PMKMDMIJ_01006	CDS	822	ureC	3.5.1.5		Urease subunit alpha
PMKMDMIJ_01007	CDS	252				hypothetical protein
PMKMDMIJ_01008	CDS	372				hypothetical protein
PMKMDMIJ_01009	CDS	744	ptpB	3.1.3.-	COG2365	Triple specificity protein phosphatase PtpB
PMKMDMIJ_01010	CDS	939	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
PMKMDMIJ_01011	CDS	921	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
PMKMDMIJ_01012	CDS	480				hypothetical protein
PMKMDMIJ_01013	CDS	201				hypothetical protein
PMKMDMIJ_01014	CDS	777				hypothetical protein
PMKMDMIJ_01015	CDS	354	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
PMKMDMIJ_01016	CDS	912				hypothetical protein
PMKMDMIJ_01017	CDS	294				hypothetical protein
PMKMDMIJ_01018	CDS	603	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
PMKMDMIJ_01019	CDS	597	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
PMKMDMIJ_01020	CDS	690	uup_2	3.6.1.-		ATP-binding protein Uup
PMKMDMIJ_01021	CDS	321				hypothetical protein
PMKMDMIJ_01022	CDS	663				hypothetical protein
PMKMDMIJ_01023	CDS	240				hypothetical protein
PMKMDMIJ_01024	CDS	1509	mmsA	1.2.1.27		Methylmalonate-semialdehyde dehydrogenase [acylating]
PMKMDMIJ_01025	CDS	900				hypothetical protein
PMKMDMIJ_01026	CDS	258				hypothetical protein
PMKMDMIJ_01027	CDS	726				hypothetical protein
PMKMDMIJ_01028	CDS	1254	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
PMKMDMIJ_01029	CDS	465				hypothetical protein
PMKMDMIJ_01030	CDS	546	asnC		COG1522	Regulatory protein AsnC
PMKMDMIJ_01031	CDS	1953				hypothetical protein
PMKMDMIJ_01032	CDS	963	cysK	2.5.1.47		Cysteine synthase
PMKMDMIJ_01033	CDS	201	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
PMKMDMIJ_01034	CDS	162	lysW			Alpha-aminoadipate carrier protein LysW
PMKMDMIJ_01035	CDS	906	lysX_3	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
PMKMDMIJ_01036	CDS	1098	lysK	3.5.1.130	COG0624	[LysW]-lysine hydrolase
PMKMDMIJ_01037	CDS	1110				hypothetical protein
PMKMDMIJ_01038	CDS	780	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PMKMDMIJ_01039	CDS	366				hypothetical protein
PMKMDMIJ_01040	CDS	354				hypothetical protein
PMKMDMIJ_01041	CDS	1149	soxA	1.5.3.1		Monomeric sarcosine oxidase
PMKMDMIJ_01042	CDS	1992	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PMKMDMIJ_01043	CDS	885				hypothetical protein
PMKMDMIJ_01044	CDS	1065	dppF_3	7.4.2.9		Di/tripeptide transport ATP-binding protein DppF
PMKMDMIJ_01045	CDS	1041	oppD_2	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
PMKMDMIJ_01046	CDS	204				hypothetical protein
PMKMDMIJ_01047	CDS	273				hypothetical protein
PMKMDMIJ_01048	CDS	429				hypothetical protein
PMKMDMIJ_01049	CDS	924				hypothetical protein
PMKMDMIJ_01050	CDS	1716				hypothetical protein
PMKMDMIJ_01051	CDS	912	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
PMKMDMIJ_01052	CDS	309				hypothetical protein
PMKMDMIJ_01053	CDS	312				hypothetical protein
PMKMDMIJ_01054	CDS	546				hypothetical protein
PMKMDMIJ_01055	CDS	1476	nplT	3.2.1.135		Neopullulanase
PMKMDMIJ_01056	CDS	897	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
PMKMDMIJ_01057	CDS	615	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
PMKMDMIJ_01058	CDS	942				hypothetical protein
PMKMDMIJ_01059	CDS	1347				hypothetical protein
PMKMDMIJ_01060	CDS	792	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
PMKMDMIJ_01061	CDS	630	nboR	1.1.1.328		Nicotine blue oxidoreductase
PMKMDMIJ_01062	CDS	234				hypothetical protein
PMKMDMIJ_01063	CDS	222	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
PMKMDMIJ_01064	CDS	924	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
PMKMDMIJ_01065	CDS	2103	capA	3.5.2.-		Caprolactamase subunit alpha
PMKMDMIJ_01066	CDS	1176	mgl_1	4.4.1.11		L-methionine gamma-lyase
PMKMDMIJ_01067	CDS	360				hypothetical protein
PMKMDMIJ_01068	CDS	879	golD	1.1.1.6	COG1028	NAD-dependent glycerol dehydrogenase
PMKMDMIJ_01069	CDS	396				hypothetical protein
PMKMDMIJ_01070	CDS	273				hypothetical protein
PMKMDMIJ_01071	CDS	213				hypothetical protein
PMKMDMIJ_01072	CDS	510	resA_1			Thiol-disulfide oxidoreductase ResA
PMKMDMIJ_01073	CDS	771				hypothetical protein
PMKMDMIJ_01074	CDS	2031				hypothetical protein
PMKMDMIJ_01075	CDS	204				hypothetical protein
PMKMDMIJ_01076	CDS	1986	kefB			Glutathione-regulated potassium-efflux system protein KefB
PMKMDMIJ_01077	CDS	2901				hypothetical protein
PMKMDMIJ_01078	CDS	297				hypothetical protein
PMKMDMIJ_01079	CDS	744	ureF		COG0830	Urease accessory protein UreF
PMKMDMIJ_01080	CDS	891				hypothetical protein
PMKMDMIJ_01081	CDS	1152				hypothetical protein
PMKMDMIJ_01082	CDS	219				hypothetical protein
PMKMDMIJ_01083	CDS	207				hypothetical protein
PMKMDMIJ_01084	CDS	1029				hypothetical protein
PMKMDMIJ_01085	CDS	579				hypothetical protein
PMKMDMIJ_01086	CDS	366				hypothetical protein
PMKMDMIJ_01087	CDS	573				hypothetical protein
PMKMDMIJ_01088	CDS	561				hypothetical protein
PMKMDMIJ_01089	CDS	831	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PMKMDMIJ_01090	CDS	1230	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
PMKMDMIJ_01091	CDS	1344	cdaR		COG3835	Carbohydrate diacid regulator
PMKMDMIJ_01092	CDS	366	darA_1		COG3870	Cyclic di-AMP receptor A
PMKMDMIJ_01093	CDS	813	suhB	3.1.3.25		Nus factor SuhB
PMKMDMIJ_01094	CDS	966	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
PMKMDMIJ_01095	CDS	1428	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
PMKMDMIJ_01096	CDS	1437	cca	2.7.7.72		CCA-adding enzyme
PMKMDMIJ_01097	CDS	1317	infB			Translation initiation factor IF-2
PMKMDMIJ_01098	CDS	372	rbfA		COG0858	Ribosome-binding factor A
PMKMDMIJ_01099	CDS	1680	murJ_1			putative lipid II flippase MurJ
PMKMDMIJ_01100	CDS	693				hypothetical protein
PMKMDMIJ_01101	CDS	1404				hypothetical protein
PMKMDMIJ_01102	CDS	381				hypothetical protein
PMKMDMIJ_01103	CDS	387	fomD	3.6.1.-		Cytidylyl-2-hydroxypropylphosphonate hydrolase
PMKMDMIJ_01104	CDS	459	cymR		COG1959	HTH-type transcriptional regulator CymR
PMKMDMIJ_01105	CDS	1164				hypothetical protein
PMKMDMIJ_01106	CDS	1590	rpoN		COG1508	RNA polymerase sigma-54 factor
PMKMDMIJ_01107	CDS	1026	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PMKMDMIJ_01108	tRNA	76				tRNA-Arg(ccg)
PMKMDMIJ_01109	CDS	309				hypothetical protein
PMKMDMIJ_01110	CDS	240				hypothetical protein
PMKMDMIJ_01111	CDS	672				hypothetical protein
PMKMDMIJ_01112	CDS	645				hypothetical protein
PMKMDMIJ_01113	CDS	603				hypothetical protein
PMKMDMIJ_01114	CDS	1008				hypothetical protein
PMKMDMIJ_01115	CDS	564	tsf		COG0264	Elongation factor Ts
PMKMDMIJ_01116	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
PMKMDMIJ_01117	CDS	645				hypothetical protein
PMKMDMIJ_01118	CDS	564				hypothetical protein
PMKMDMIJ_01119	CDS	405	lnrK_1		COG2197	Transcriptional regulatory protein LnrK
PMKMDMIJ_01120	CDS	660				hypothetical protein
PMKMDMIJ_01121	CDS	600				hypothetical protein
PMKMDMIJ_01122	CDS	639				hypothetical protein
PMKMDMIJ_01123	CDS	306				hypothetical protein
PMKMDMIJ_01124	CDS	666				hypothetical protein
PMKMDMIJ_01125	CDS	657	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
PMKMDMIJ_01126	CDS	432	mgtC			Protein MgtC
PMKMDMIJ_01127	CDS	420				hypothetical protein
PMKMDMIJ_01128	CDS	1341	ffh	3.6.5.4	COG0541	Signal recognition particle protein
PMKMDMIJ_01129	CDS	615	ftsY	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
PMKMDMIJ_01130	CDS	291				hypothetical protein
PMKMDMIJ_01131	CDS	261				hypothetical protein
PMKMDMIJ_01132	CDS	696				hypothetical protein
PMKMDMIJ_01133	CDS	252				hypothetical protein
PMKMDMIJ_01134	CDS	867	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PMKMDMIJ_01135	CDS	783	selD	2.7.9.3	COG0709	Selenide, water dikinase
