locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFNNGOFM_00747	CDS	1620	ctmB	1.17.99.8	COG1233	Limonene dehydrogenase subunit B
BFNNGOFM_00748	CDS	192				hypothetical protein
BFNNGOFM_00749	CDS	1287				hypothetical protein
BFNNGOFM_00750	CDS	429	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BFNNGOFM_00751	CDS	951		2.4.-.-	COG0463	putative glycosyltransferase
BFNNGOFM_00752	CDS	1488	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BFNNGOFM_00753	CDS	873	folD			Bifunctional protein FolD protein
BFNNGOFM_00754	CDS	324				hypothetical protein
BFNNGOFM_00755	CDS	1002				hypothetical protein
BFNNGOFM_00756	CDS	1134				hypothetical protein
BFNNGOFM_00757	CDS	1242	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
BFNNGOFM_00758	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
BFNNGOFM_00759	CDS	792	der		COG1160	GTPase Der
BFNNGOFM_00760	CDS	225		1.3.99.-		Protoporphyrinogen IX oxidase
BFNNGOFM_00761	CDS	1716				hypothetical protein
BFNNGOFM_00762	CDS	423	fusA		COG0480	Elongation factor G
BFNNGOFM_00763	CDS	411				hypothetical protein
BFNNGOFM_00764	CDS	387				hypothetical protein
BFNNGOFM_00765	CDS	603				hypothetical protein
BFNNGOFM_00766	CDS	456				hypothetical protein
BFNNGOFM_00767	CDS	564				hypothetical protein
BFNNGOFM_00768	CDS	699				hypothetical protein
BFNNGOFM_00769	CDS	2337				hypothetical protein
BFNNGOFM_00770	CDS	471				hypothetical protein
BFNNGOFM_00771	CDS	534				hypothetical protein
BFNNGOFM_00772	CDS	1704				hypothetical protein
BFNNGOFM_00773	CDS	1863				hypothetical protein
BFNNGOFM_00774	CDS	210				hypothetical protein
BFNNGOFM_00775	CDS	390				hypothetical protein
BFNNGOFM_00776	CDS	1221				hypothetical protein
BFNNGOFM_00777	CDS	729	basR		COG0745	Transcriptional regulatory protein BasR
BFNNGOFM_00778	CDS	168				hypothetical protein
BFNNGOFM_00779	CDS	228				hypothetical protein
BFNNGOFM_00780	CDS	933	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BFNNGOFM_00781	CDS	255				hypothetical protein
BFNNGOFM_00782	CDS	972				hypothetical protein
BFNNGOFM_00783	CDS	546	yaeQ		COG4681	putative protein YaeQ
BFNNGOFM_00784	CDS	576				hypothetical protein
BFNNGOFM_00785	CDS	1248		3.1.4.-		Cyclic di-GMP phosphodiesterase
BFNNGOFM_00786	CDS	1311	mucR_1	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
BFNNGOFM_00787	CDS	837				hypothetical protein
BFNNGOFM_00788	CDS	1002	tesB	3.1.2.20	COG1946	Acyl-CoA thioesterase 2
BFNNGOFM_00789	CDS	624				hypothetical protein
BFNNGOFM_00790	CDS	150				hypothetical protein
BFNNGOFM_00791	CDS	321				hypothetical protein
BFNNGOFM_00792	CDS	1122				hypothetical protein
BFNNGOFM_00793	CDS	768				hypothetical protein
BFNNGOFM_00794	CDS	423				hypothetical protein
BFNNGOFM_00795	CDS	1371	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BFNNGOFM_00796	CDS	138				hypothetical protein
BFNNGOFM_00797	CDS	999	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
BFNNGOFM_00798	CDS	342		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
BFNNGOFM_00799	tRNA	76				tRNA-Ala(cgc)
BFNNGOFM_00800	CDS	1053	pbpE		COG1680	Penicillin-binding protein 4*
BFNNGOFM_00801	CDS	681	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
BFNNGOFM_00802	CDS	1587	dap_2	3.4.11.19		D-aminopeptidase
BFNNGOFM_00803	CDS	195	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
BFNNGOFM_00804	CDS	825	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
BFNNGOFM_00805	CDS	768				hypothetical protein
BFNNGOFM_00806	CDS	471	phnO	2.3.1.280	COG0456	Aminoalkylphosphonate N-acetyltransferase
BFNNGOFM_00807	CDS	741	clp		COG0664	CRP-like protein Clp
BFNNGOFM_00808	CDS	792	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
BFNNGOFM_00809	CDS	747	coq7	1.14.99.60		3-demethoxyubiquinol 3-hydroxylase
BFNNGOFM_00810	CDS	429	rplM		COG0102	Large ribosomal subunit protein uL13
BFNNGOFM_00811	CDS	393	rpsI			Small ribosomal subunit protein uS9
BFNNGOFM_00812	tRNA	75				tRNA-Gln(ctg)
BFNNGOFM_00813	CDS	786				hypothetical protein
BFNNGOFM_00814	CDS	2028	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing]
BFNNGOFM_00815	CDS	1440	prpD	4.2.1.79		2-methylcitrate dehydratase
BFNNGOFM_00816	CDS	1218				hypothetical protein
BFNNGOFM_00817	tRNA	77				tRNA-Arg(ccg)
BFNNGOFM_00818	CDS	516				hypothetical protein
BFNNGOFM_00819	CDS	1461				hypothetical protein
BFNNGOFM_00820	CDS	684				hypothetical protein
BFNNGOFM_00821	CDS	276	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BFNNGOFM_00822	CDS	2406	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
BFNNGOFM_00823	CDS	345	ihfA			Integration host factor subunit alpha
BFNNGOFM_00824	CDS	357				hypothetical protein
BFNNGOFM_00825	tRNA	77				tRNA-Pro(ggg)
BFNNGOFM_00826	CDS	1038				hypothetical protein
BFNNGOFM_00827	CDS	1917	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BFNNGOFM_00828	CDS	930				hypothetical protein
BFNNGOFM_00829	CDS	756				hypothetical protein
BFNNGOFM_00830	CDS	1071	ald	1.4.1.1	COG0686	Alanine dehydrogenase
BFNNGOFM_00831	CDS	840				hypothetical protein
BFNNGOFM_00832	CDS	939	bioC_1	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
BFNNGOFM_00833	CDS	807	bioH_2	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
BFNNGOFM_00834	CDS	1212	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
BFNNGOFM_00835	CDS	684	bioB	2.8.1.6	COG0502	Biotin synthase
BFNNGOFM_00836	CDS	1116				hypothetical protein
BFNNGOFM_00837	CDS	1059	pilM			Type IV pilus inner membrane component PilM
BFNNGOFM_00838	CDS	621	pilN			Type IV pilus inner membrane component PilN
BFNNGOFM_00839	CDS	675	pilO			Type IV pilus inner membrane component PilO
BFNNGOFM_00840	CDS	546	pilP			Type IV pilus inner membrane component PilP
BFNNGOFM_00841	CDS	1989	pilQ			Fimbrial assembly protein PilQ
BFNNGOFM_00842	CDS	993	moxR1_2		COG0714	Chaperone MoxR1
BFNNGOFM_00843	CDS	906				hypothetical protein
BFNNGOFM_00844	CDS	456				hypothetical protein
BFNNGOFM_00845	CDS	1044				hypothetical protein
BFNNGOFM_00846	CDS	1803				hypothetical protein
BFNNGOFM_00847	CDS	1713				hypothetical protein
BFNNGOFM_00848	CDS	366				hypothetical protein
BFNNGOFM_00849	CDS	576	orn	3.1.15.-	COG1949	Oligoribonuclease
BFNNGOFM_00850	CDS	633	mscS		COG0668	Small-conductance mechanosensitive channel
BFNNGOFM_00851	CDS	255				hypothetical protein
BFNNGOFM_00852	CDS	2301	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
BFNNGOFM_00853	CDS	690	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
BFNNGOFM_00854	CDS	1671	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
BFNNGOFM_00855	CDS	1617	dap4_2	3.4.14.5		Dipeptidyl aminopeptidase 4
BFNNGOFM_00856	CDS	510	atzA	3.8.1.8		Atrazine chlorohydrolase
BFNNGOFM_00857	CDS	729	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
BFNNGOFM_00858	CDS	684	mupP	3.1.3.105		N-acetylmuramic acid 6-phosphate phosphatase
BFNNGOFM_00859	CDS	594				hypothetical protein
BFNNGOFM_00860	CDS	912	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
BFNNGOFM_00861	CDS	843				hypothetical protein
BFNNGOFM_00862	CDS	849				hypothetical protein
BFNNGOFM_00863	CDS	882	pyrC	3.5.2.3		Dihydroorotase
BFNNGOFM_00864	CDS	1788	tamA		COG0729	Translocation and assembly module subunit TamA
BFNNGOFM_00865	CDS	1023				hypothetical protein
BFNNGOFM_00866	CDS	357	yfgD_2		COG1393	putative protein YfgD
BFNNGOFM_00867	CDS	1263	gltP		COG1301	Proton/glutamate-aspartate symporter
BFNNGOFM_00868	tRNA	75				tRNA-Val(cac)
BFNNGOFM_00869	tRNA	76				tRNA-Phe(gaa)
BFNNGOFM_00870	CDS	126				hypothetical protein
BFNNGOFM_00871	CDS	858				hypothetical protein
BFNNGOFM_00872	CDS	699	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
BFNNGOFM_00873	CDS	1140			COG4307	putative protein
BFNNGOFM_00874	CDS	528				hypothetical protein
BFNNGOFM_00875	CDS	372				hypothetical protein
BFNNGOFM_00876	CDS	1380				hypothetical protein
BFNNGOFM_00877	CDS	666				hypothetical protein
BFNNGOFM_00878	CDS	1806	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
BFNNGOFM_00879	CDS	1017				hypothetical protein
BFNNGOFM_00880	CDS	579	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BFNNGOFM_00881	CDS	519	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
BFNNGOFM_00882	CDS	1731				hypothetical protein
BFNNGOFM_00883	CDS	456	rimI_1	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
BFNNGOFM_00884	CDS	546	prfA		COG0216	Peptide chain release factor RF1
BFNNGOFM_00885	CDS	1017				Iron-sulfur cluster carrier protein
BFNNGOFM_00886	CDS	765				hypothetical protein
BFNNGOFM_00887	CDS	576				hypothetical protein
BFNNGOFM_00888	CDS	384				hypothetical protein
BFNNGOFM_00889	CDS	309				hypothetical protein
BFNNGOFM_00890	CDS	360				hypothetical protein
BFNNGOFM_00891	CDS	225	tesA	3.1.1.1		Esterase TesA
BFNNGOFM_00892	CDS	588			COG2335	Protein
BFNNGOFM_00893	CDS	678				hypothetical protein
BFNNGOFM_00894	CDS	696				hypothetical protein
BFNNGOFM_00895	CDS	651				hypothetical protein
BFNNGOFM_00896	CDS	687				hypothetical protein
BFNNGOFM_00897	CDS	807				hypothetical protein
BFNNGOFM_00898	CDS	729				hypothetical protein
BFNNGOFM_00899	CDS	564	aroK	2.7.1.71	COG0703	Shikimate kinase 1
BFNNGOFM_00900	CDS	204				hypothetical protein
BFNNGOFM_00901	CDS	813				hypothetical protein
BFNNGOFM_00902	CDS	603	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
BFNNGOFM_00903	CDS	291				hypothetical protein
BFNNGOFM_00904	CDS	204				hypothetical protein
BFNNGOFM_00905	CDS	2088	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
BFNNGOFM_00906	CDS	1035	trpE	4.1.3.27		Anthranilate synthase component 1
BFNNGOFM_00907	CDS	579	trpG	4.1.3.27		Anthranilate synthase component 2
BFNNGOFM_00908	CDS	954				hypothetical protein
BFNNGOFM_00909	CDS	228				hypothetical protein
BFNNGOFM_00910	CDS	945	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BFNNGOFM_00911	CDS	1416				hypothetical protein
BFNNGOFM_00912	CDS	1593				hypothetical protein
BFNNGOFM_00913	CDS	2223				hypothetical protein
BFNNGOFM_00914	CDS	720				hypothetical protein
BFNNGOFM_00915	CDS	798	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
BFNNGOFM_00916	CDS	993				hypothetical protein
BFNNGOFM_00917	CDS	777	map	3.4.11.18	COG0024	Methionine aminopeptidase
BFNNGOFM_00918	CDS	2622	glnD			Bifunctional uridylyltransferase/uridylyl-removing enzyme
BFNNGOFM_00919	CDS	384				hypothetical protein
BFNNGOFM_00920	CDS	1740				hypothetical protein
BFNNGOFM_00921	CDS	438	lemA_2		COG1704	Protein LemA
BFNNGOFM_00922	CDS	3081				hypothetical protein
BFNNGOFM_00923	CDS	1383	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
BFNNGOFM_00924	CDS	231				hypothetical protein
BFNNGOFM_00925	CDS	129				hypothetical protein
BFNNGOFM_00926	CDS	1215		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
BFNNGOFM_00927	CDS	180				hypothetical protein
BFNNGOFM_00928	CDS	678	tkt2	2.2.1.1	COG0021	Transketolase 2
BFNNGOFM_00929	CDS	573	gltA	2.3.3.16		Citrate synthase
BFNNGOFM_00930	CDS	648				hypothetical protein
BFNNGOFM_00931	CDS	444	mrcA			Penicillin-binding protein 1A
BFNNGOFM_00932	CDS	549				hypothetical protein
BFNNGOFM_00933	CDS	276				hypothetical protein
BFNNGOFM_00934	CDS	180				hypothetical protein
BFNNGOFM_00935	CDS	864				hypothetical protein
BFNNGOFM_00936	CDS	1011	ribD		COG0117	Riboflavin biosynthesis protein RibD
BFNNGOFM_00937	CDS	753	bioC_2	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
BFNNGOFM_00938	CDS	492	ribE	2.5.1.9		Riboflavin synthase
BFNNGOFM_00939	CDS	1110	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BFNNGOFM_00940	CDS	693	yknY_2	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
BFNNGOFM_00941	CDS	1320	mdtA_4			Multidrug resistance protein MdtA
BFNNGOFM_00942	CDS	597				hypothetical protein
BFNNGOFM_00943	CDS	138				hypothetical protein
BFNNGOFM_00944	CDS	1404	pepA_1	3.4.11.10		cytosol aminopeptidase
BFNNGOFM_00945	CDS	738	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
BFNNGOFM_00946	CDS	732				hypothetical protein
BFNNGOFM_00947	CDS	174	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
BFNNGOFM_00948	CDS	2079				hypothetical protein
BFNNGOFM_00949	CDS	519	htpX_2	3.4.24.-	COG0501	Protease HtpX
BFNNGOFM_00950	CDS	327				hypothetical protein
BFNNGOFM_00951	CDS	522				hypothetical protein
BFNNGOFM_00952	CDS	1593				Peptide transporter YePEPT
BFNNGOFM_00953	CDS	885	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
BFNNGOFM_00954	CDS	3237				hypothetical protein
BFNNGOFM_00955	CDS	1071	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
BFNNGOFM_00956	CDS	1116	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BFNNGOFM_00957	CDS	177				hypothetical protein
BFNNGOFM_00958	CDS	1422	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
BFNNGOFM_00959	CDS	1104				hypothetical protein
BFNNGOFM_00960	CDS	159				hypothetical protein
BFNNGOFM_00961	CDS	384				hypothetical protein
BFNNGOFM_00962	CDS	663				hypothetical protein
BFNNGOFM_00963	CDS	585				hypothetical protein
BFNNGOFM_00964	CDS	420				hypothetical protein
BFNNGOFM_00965	CDS	174				hypothetical protein
BFNNGOFM_00966	CDS	441				hypothetical protein
BFNNGOFM_00967	CDS	438				hypothetical protein
BFNNGOFM_00968	CDS	321				hypothetical protein
BFNNGOFM_00969	CDS	1104				hypothetical protein
BFNNGOFM_00970	CDS	762	trhO	1.14.-.-	COG1054	tRNA uridine(34) hydroxylase
BFNNGOFM_00971	CDS	180				hypothetical protein
BFNNGOFM_00972	CDS	1251				hypothetical protein
BFNNGOFM_00973	CDS	465				hypothetical protein
BFNNGOFM_00974	CDS	495				hypothetical protein
BFNNGOFM_00975	CDS	327	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
BFNNGOFM_00976	CDS	270				hypothetical protein
BFNNGOFM_00977	CDS	696				hypothetical protein
BFNNGOFM_00978	CDS	357	rpsM		COG0099	Small ribosomal subunit protein uS13
BFNNGOFM_00979	CDS	564	secY		COG0201	Protein translocase subunit SecY
BFNNGOFM_00980	CDS	1677	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
BFNNGOFM_00981	CDS	891				hypothetical protein
BFNNGOFM_00982	CDS	675				hypothetical protein
BFNNGOFM_00983	CDS	411				hypothetical protein
BFNNGOFM_00984	CDS	1188				hypothetical protein
BFNNGOFM_00985	CDS	294				hypothetical protein
BFNNGOFM_00986	CDS	327	lnrK		COG2197	Transcriptional regulatory protein LnrK
BFNNGOFM_00987	CDS	1500				hypothetical protein
BFNNGOFM_00988	CDS	504	arsC	1.20.4.4		Arsenate reductase
BFNNGOFM_00989	CDS	336				hypothetical protein
BFNNGOFM_00990	CDS	144				hypothetical protein
BFNNGOFM_00991	CDS	360	ybaA			putative protein YbaA
BFNNGOFM_00992	CDS	822				hypothetical protein
BFNNGOFM_00993	CDS	429				hypothetical protein
BFNNGOFM_00994	CDS	198				hypothetical protein
BFNNGOFM_00995	CDS	450	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
BFNNGOFM_00996	CDS	1944				hypothetical protein
BFNNGOFM_00997	CDS	1017	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
BFNNGOFM_00998	CDS	1095	aroC	4.2.3.5		Chorismate synthase
BFNNGOFM_00999	CDS	972	prmB	2.1.1.298	COG2890	Ribosomal protein uL3 glutamine methyltransferase
BFNNGOFM_01000	CDS	645				hypothetical protein
BFNNGOFM_01001	CDS	678	estB	3.1.1.1	COG0400	Carboxylesterase 2
BFNNGOFM_01002	CDS	957				hypothetical protein
BFNNGOFM_01003	CDS	840	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
BFNNGOFM_01004	CDS	345	yajC		COG1862	Sec translocon accessory complex subunit YajC
BFNNGOFM_01005	CDS	1860	secD		COG0342	Protein translocase subunit SecD
BFNNGOFM_01006	CDS	969	secF		COG0341	Protein translocase subunit SecF
BFNNGOFM_01007	CDS	294	suhB	3.1.3.25	COG0483	Nus factor SuhB
BFNNGOFM_01008	CDS	447	tatB			Sec-independent protein translocase protein TatB
BFNNGOFM_01009	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
BFNNGOFM_01010	CDS	666				hypothetical protein
BFNNGOFM_01011	CDS	1287				hypothetical protein
BFNNGOFM_01012	CDS	168				hypothetical protein
BFNNGOFM_01013	CDS	183				hypothetical protein
BFNNGOFM_01014	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BFNNGOFM_01015	CDS	711				hypothetical protein
BFNNGOFM_01016	CDS	969	bhcB	4.2.1.-	COG1171	beta-hydroxyaspartate dehydratase
BFNNGOFM_01017	CDS	624				hypothetical protein
BFNNGOFM_01018	CDS	294				hypothetical protein
BFNNGOFM_01019	CDS	474				hypothetical protein
BFNNGOFM_01020	CDS	153				hypothetical protein
BFNNGOFM_01021	CDS	1098	pstS_1		COG0226	Phosphate-binding protein PstS
BFNNGOFM_01022	CDS	1026	pstS_2		COG0226	Phosphate-binding protein PstS
BFNNGOFM_01023	CDS	630				hypothetical protein
BFNNGOFM_01024	CDS	294				hypothetical protein
BFNNGOFM_01025	CDS	147				hypothetical protein
BFNNGOFM_01026	CDS	966				hypothetical protein
BFNNGOFM_01027	CDS	573				hypothetical protein
BFNNGOFM_01028	CDS	801				hypothetical protein
BFNNGOFM_01029	CDS	666				hypothetical protein
BFNNGOFM_01030	CDS	276				hypothetical protein
BFNNGOFM_01031	CDS	417				hypothetical protein
BFNNGOFM_01032	CDS	330				hypothetical protein
BFNNGOFM_01033	CDS	372				hypothetical protein
BFNNGOFM_01034	CDS	678	dnaK		COG0443	Chaperone protein DnaK
BFNNGOFM_01035	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
BFNNGOFM_01036	CDS	1113				hypothetical protein
BFNNGOFM_01037	CDS	711	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BFNNGOFM_01038	CDS	987				hypothetical protein
BFNNGOFM_01039	CDS	381		3.1.3.48	COG0394	Putative low molecular weight protein-tyrosine-phosphatase
BFNNGOFM_01040	CDS	1425				hypothetical protein
BFNNGOFM_01041	CDS	1896	uvrC		COG0322	UvrABC system protein C
BFNNGOFM_01042	tRNA	76				tRNA-Gly(gcc)
BFNNGOFM_01043	CDS	828				hypothetical protein
BFNNGOFM_01044	CDS	960				hypothetical protein
BFNNGOFM_01045	CDS	987				hypothetical protein
BFNNGOFM_01046	CDS	840				hypothetical protein
BFNNGOFM_01047	CDS	381				hypothetical protein
BFNNGOFM_01048	CDS	177				hypothetical protein
BFNNGOFM_01049	CDS	543				hypothetical protein
BFNNGOFM_01050	CDS	363				hypothetical protein
BFNNGOFM_01051	CDS	1293				hypothetical protein
BFNNGOFM_01052	CDS	390				hypothetical protein
BFNNGOFM_01053	CDS	204				hypothetical protein
BFNNGOFM_01054	CDS	939				hypothetical protein
BFNNGOFM_01055	CDS	690	pgi	5.3.1.9		Glucose-6-phosphate isomerase
BFNNGOFM_01056	CDS	1077	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
BFNNGOFM_01057	CDS	1479	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BFNNGOFM_01058	CDS	501	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BFNNGOFM_01059	CDS	1506	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
BFNNGOFM_01060	CDS	1152	nanM	5.1.3.24		N-acetylneuraminate epimerase
BFNNGOFM_01061	CDS	873	yfdC		COG2116	Inner membrane protein YfdC
BFNNGOFM_01062	CDS	1395	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
BFNNGOFM_01063	CDS	1197				hypothetical protein
BFNNGOFM_01064	CDS	1053	gshB_1	6.3.2.3	COG0189	Glutathione synthetase
BFNNGOFM_01065	CDS	1875				hypothetical protein
BFNNGOFM_01066	CDS	810				hypothetical protein
BFNNGOFM_01067	CDS	1158	gshB_2	6.3.2.3	COG0189	Glutathione synthetase
BFNNGOFM_01068	CDS	396	rosB_3	2.6.1.114	COG0655	8-demethyl-8-aminoriboflavin-5'-phosphate synthase
BFNNGOFM_01069	CDS	1206				hypothetical protein
BFNNGOFM_01070	CDS	162				hypothetical protein
BFNNGOFM_01071	CDS	426				hypothetical protein
BFNNGOFM_01072	CDS	324				hypothetical protein
BFNNGOFM_01073	CDS	2283				hypothetical protein
BFNNGOFM_01074	CDS	1350	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
BFNNGOFM_01075	CDS	483	nqo2	7.1.1.-		NADH-quinone oxidoreductase chain 2
BFNNGOFM_01076	CDS	705		3.6.1.9		dTTP/UTP pyrophosphatase
BFNNGOFM_01077	CDS	741				26 kDa periplasmic immunogenic protein
BFNNGOFM_01078	CDS	198				hypothetical protein
BFNNGOFM_01079	CDS	189				hypothetical protein
BFNNGOFM_01080	CDS	381				hypothetical protein
BFNNGOFM_01081	CDS	330				hypothetical protein
BFNNGOFM_01082	CDS	378				hypothetical protein
BFNNGOFM_01083	CDS	444	guaB1	1.7.1.7		GMP reductase
BFNNGOFM_01084	CDS	402	uup_2	3.6.1.-	COG0488	ATP-binding protein Uup
BFNNGOFM_01085	CDS	300				hypothetical protein
BFNNGOFM_01086	CDS	474				hypothetical protein
BFNNGOFM_01087	CDS	786				hypothetical protein
BFNNGOFM_01088	CDS	690				hypothetical protein
BFNNGOFM_01089	CDS	2331	iam	3.2.1.68		Isoamylase
BFNNGOFM_01090	CDS	408				hypothetical protein
BFNNGOFM_01091	CDS	834				hypothetical protein
BFNNGOFM_01092	CDS	951				hypothetical protein
BFNNGOFM_01093	CDS	1425			COG2308	putative protein
BFNNGOFM_01094	CDS	591	nbdA	3.1.4.52		Cyclic di-GMP phosphodiesterase NbdA
BFNNGOFM_01095	CDS	3309	smc_2		COG1196	Chromosome partition protein Smc
BFNNGOFM_01096	CDS	429	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
BFNNGOFM_01097	CDS	585	yceI_1		COG2353	Protein YceI
BFNNGOFM_01098	CDS	750	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
BFNNGOFM_01099	CDS	201				hypothetical protein
BFNNGOFM_01100	CDS	1146	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BFNNGOFM_01101	CDS	120				hypothetical protein
BFNNGOFM_01102	CDS	264				hypothetical protein
BFNNGOFM_01103	CDS	132				hypothetical protein
BFNNGOFM_01104	CDS	1818				hypothetical protein
BFNNGOFM_01105	CDS	1137	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
BFNNGOFM_01106	CDS	438	rcp1_2		COG0784	Response regulator Rcp1
BFNNGOFM_01107	CDS	147				hypothetical protein
BFNNGOFM_01108	CDS	564		3.5.1.104		Peptidoglycan-N-acetylglucosamine deacetylase
BFNNGOFM_01109	CDS	693				hypothetical protein
BFNNGOFM_01110	CDS	654				hypothetical protein
BFNNGOFM_01111	CDS	1272	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BFNNGOFM_01112	CDS	1206	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
BFNNGOFM_01113	CDS	114				hypothetical protein
BFNNGOFM_01114	CDS	501				hypothetical protein
BFNNGOFM_01115	CDS	906	rimK_1	6.3.2.-		putative alpha-L-glutamate ligase
BFNNGOFM_01116	CDS	1056	doeB	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
BFNNGOFM_01117	CDS	471	nsrR			HTH-type transcriptional repressor NsrR
BFNNGOFM_01118	CDS	705				hypothetical protein
BFNNGOFM_01119	CDS	558	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
BFNNGOFM_01120	CDS	486	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BFNNGOFM_01121	CDS	183	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BFNNGOFM_01122	CDS	900	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BFNNGOFM_01123	CDS	822				hypothetical protein
BFNNGOFM_01124	CDS	789				hypothetical protein
BFNNGOFM_01125	CDS	846				hypothetical protein
BFNNGOFM_01126	CDS	600	yceJ		COG3038	Cytochrome b561 
BFNNGOFM_01127	CDS	795	yceI_2			Protein YceI
BFNNGOFM_01128	CDS	2142				hypothetical protein
BFNNGOFM_01129	CDS	1110				hypothetical protein
BFNNGOFM_01130	CDS	948	ilvE_2	2.6.1.42		Branched-chain-amino-acid aminotransferase
BFNNGOFM_01131	CDS	744				hypothetical protein
BFNNGOFM_01132	tRNA	75				tRNA-Val(gac)
BFNNGOFM_01133	CDS	267				hypothetical protein
BFNNGOFM_01134	CDS	2649	btuB_2			Vitamin B12 transporter BtuB
BFNNGOFM_01135	CDS	2016	pepO	3.4.24.-	COG3590	Neutral endopeptidase
