locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNPMAEAG_00766	CDS	645	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
GNPMAEAG_00767	CDS	1137	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNPMAEAG_00768	CDS	1215	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GNPMAEAG_00769	CDS	561				hypothetical protein
GNPMAEAG_00770	CDS	129				hypothetical protein
GNPMAEAG_00771	CDS	1197	mcd	1.3.8.12		(2S)-methylsuccinyl-CoA dehydrogenase
GNPMAEAG_00772	CDS	195	tatA			Sec-independent protein translocase protein TatA
GNPMAEAG_00773	CDS	774	tatC		COG0805	Sec-independent protein translocase protein TatC
GNPMAEAG_00774	CDS	1356	atzA	3.8.1.8		Atrazine chlorohydrolase
GNPMAEAG_00775	CDS	561	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GNPMAEAG_00776	CDS	465	sigX		COG1595	ECF RNA polymerase sigma factor SigX
GNPMAEAG_00777	CDS	816	deoK_1	2.7.1.15		Deoxyribokinase
GNPMAEAG_00778	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
GNPMAEAG_00779	CDS	957	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GNPMAEAG_00780	CDS	228				hypothetical protein
GNPMAEAG_00781	CDS	198				hypothetical protein
GNPMAEAG_00782	CDS	795				hypothetical protein
GNPMAEAG_00783	CDS	942				hypothetical protein
GNPMAEAG_00784	CDS	186				hypothetical protein
GNPMAEAG_00785	CDS	894	uup_1	3.6.1.-		ATP-binding protein Uup
GNPMAEAG_00786	CDS	837				hypothetical protein
GNPMAEAG_00787	CDS	213				hypothetical protein
GNPMAEAG_00788	CDS	873				hypothetical protein
GNPMAEAG_00789	CDS	234				hypothetical protein
GNPMAEAG_00790	CDS	1365	glnA	6.3.1.2	COG0174	Glutamine synthetase
GNPMAEAG_00791	CDS	495		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GNPMAEAG_00792	CDS	948	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
GNPMAEAG_00793	CDS	1329				hypothetical protein
GNPMAEAG_00794	CDS	669	lnrL_1	7.6.2.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GNPMAEAG_00795	CDS	837				hypothetical protein
GNPMAEAG_00796	CDS	1152				hypothetical protein
GNPMAEAG_00797	CDS	156				hypothetical protein
GNPMAEAG_00798	CDS	825	wbbL_2	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GNPMAEAG_00799	CDS	747				hypothetical protein
GNPMAEAG_00800	CDS	129				hypothetical protein
GNPMAEAG_00801	CDS	711				hypothetical protein
GNPMAEAG_00802	CDS	549				hypothetical protein
GNPMAEAG_00803	CDS	666				hypothetical protein
GNPMAEAG_00804	CDS	1242	pip_1	3.4.11.5		Proline iminopeptidase
GNPMAEAG_00805	CDS	1089				hypothetical protein
GNPMAEAG_00806	CDS	483				hypothetical protein
GNPMAEAG_00807	CDS	177				hypothetical protein
GNPMAEAG_00808	CDS	2574			COG0577	putative ABC transporter permease protein
GNPMAEAG_00809	CDS	201				hypothetical protein
GNPMAEAG_00810	CDS	1110				hypothetical protein
GNPMAEAG_00811	CDS	318	mshD_3	2.3.1.189		Mycothiol acetyltransferase
GNPMAEAG_00812	CDS	993	mshD_4	2.3.1.189		Mycothiol acetyltransferase
GNPMAEAG_00813	CDS	318				hypothetical protein
GNPMAEAG_00814	CDS	258				hypothetical protein
GNPMAEAG_00815	CDS	1023	tuaC_1	2.4.-.-	COG0297	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
GNPMAEAG_00816	CDS	1587	hcmA	5.4.99.64		2-hydroxyisobutanoyl-CoA mutase large subunit
GNPMAEAG_00817	CDS	639				hypothetical protein
GNPMAEAG_00818	CDS	963				hypothetical protein
GNPMAEAG_00819	CDS	855				hypothetical protein
GNPMAEAG_00820	CDS	1554	murJ_3			lipid II flippase MurJ
GNPMAEAG_00821	CDS	1062				hypothetical protein
GNPMAEAG_00822	CDS	1002	UXNAcS_1	4.1.1.128	COG0451	UDP-N-acetyl-alpha-D-glucosaminuronate decarboxylase
GNPMAEAG_00823	CDS	402				hypothetical protein
GNPMAEAG_00824	CDS	660				hypothetical protein
GNPMAEAG_00825	CDS	1077	dppB_2		COG0601	Dipeptide transport system permease protein DppB
GNPMAEAG_00826	CDS	936	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
GNPMAEAG_00827	CDS	174				hypothetical protein
GNPMAEAG_00828	CDS	2256	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GNPMAEAG_00829	CDS	540				hypothetical protein
GNPMAEAG_00830	CDS	333				hypothetical protein
GNPMAEAG_00831	CDS	690	xerC_1			Tyrosine recombinase XerC
GNPMAEAG_00832	CDS	183				hypothetical protein
GNPMAEAG_00833	CDS	237				hypothetical protein
GNPMAEAG_00834	CDS	597				hypothetical protein
GNPMAEAG_00835	tRNA	88				tRNA-Ser(tga)
GNPMAEAG_00836	CDS	1245	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GNPMAEAG_00837	CDS	747	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
GNPMAEAG_00838	CDS	396	petJ_1			Cytochrome c6
GNPMAEAG_00839	CDS	1473				hypothetical protein
GNPMAEAG_00840	CDS	912	htpX_2	3.4.24.-	COG0501	Protease HtpX 
GNPMAEAG_00841	CDS	570				hypothetical protein
GNPMAEAG_00842	CDS	399				hypothetical protein
GNPMAEAG_00843	CDS	1257	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GNPMAEAG_00844	CDS	297	lysS	6.1.1.6		Lysine--tRNA ligase
GNPMAEAG_00845	CDS	960	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNPMAEAG_00846	CDS	813				hypothetical protein
GNPMAEAG_00847	CDS	690				hypothetical protein
GNPMAEAG_00848	CDS	111				hypothetical protein
GNPMAEAG_00849	CDS	900	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
GNPMAEAG_00850	CDS	270				hypothetical protein
GNPMAEAG_00851	CDS	2040				hypothetical protein
GNPMAEAG_00852	CDS	954				hypothetical protein
GNPMAEAG_00853	tRNA	84				tRNA-Leu(tag)
GNPMAEAG_00854	CDS	930	nanM_1	5.1.3.24		N-acetylneuraminate epimerase
GNPMAEAG_00855	tRNA	73				tRNA-Arg(tcg)
GNPMAEAG_00856	tRNA	75				tRNA-His(gtg)
GNPMAEAG_00857	CDS	678	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
GNPMAEAG_00858	tRNA	72				tRNA-Arg(tct)
GNPMAEAG_00859	CDS	1089				hypothetical protein
GNPMAEAG_00860	CDS	387				hypothetical protein
GNPMAEAG_00861	CDS	384				hypothetical protein
GNPMAEAG_00862	CDS	444				hypothetical protein
GNPMAEAG_00863	CDS	456				hypothetical protein
GNPMAEAG_00864	CDS	930		1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
GNPMAEAG_00865	CDS	201	menG_1	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
GNPMAEAG_00866	CDS	900	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GNPMAEAG_00867	CDS	1128	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
GNPMAEAG_00868	CDS	690	afsR		COG3629	Regulatory protein AfsR
GNPMAEAG_00869	CDS	684				hypothetical protein
GNPMAEAG_00870	CDS	393	wecA	2.7.8.40	COG2148	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
GNPMAEAG_00871	CDS	975				hypothetical protein
GNPMAEAG_00872	CDS	540				hypothetical protein
GNPMAEAG_00873	CDS	1365				hypothetical protein
GNPMAEAG_00874	CDS	1182	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNPMAEAG_00875	CDS	462	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
GNPMAEAG_00876	CDS	1539	nfdA	3.5.1.91		N-substituted formamide deformylase
GNPMAEAG_00877	CDS	387				hypothetical protein
GNPMAEAG_00878	CDS	174				hypothetical protein
GNPMAEAG_00879	CDS	942				hypothetical protein
GNPMAEAG_00880	CDS	213				hypothetical protein
GNPMAEAG_00881	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
GNPMAEAG_00882	CDS	1248	hisS	6.1.1.21		Histidine--tRNA ligase
GNPMAEAG_00883	CDS	1140	htrA		COG0265	Putative serine protease HtrA
GNPMAEAG_00884	CDS	711	copR			Transcriptional activator protein CopR
GNPMAEAG_00885	CDS	1284	arlS	2.7.13.3	COG5002	Signal transduction histidine-protein kinase ArlS
GNPMAEAG_00886	CDS	783	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
GNPMAEAG_00887	CDS	378				hypothetical protein
GNPMAEAG_00888	CDS	324			COG0327	GTP cyclohydrolase 1 type 2 
GNPMAEAG_00889	CDS	402			COG0328	Bifunctional protein
GNPMAEAG_00890	tRNA	75				tRNA-Gly(gcc)
GNPMAEAG_00891	CDS	99				hypothetical protein
GNPMAEAG_00892	CDS	312				hypothetical protein
GNPMAEAG_00893	CDS	111				hypothetical protein
GNPMAEAG_00894	CDS	261				hypothetical protein
GNPMAEAG_00895	CDS	303				hypothetical protein
GNPMAEAG_00896	tRNA	76				tRNA-Ala(cgc)
GNPMAEAG_00897	CDS	1323	lipJ		COG2114	Bifunctional lipase/adenylate cyclase LipJ
GNPMAEAG_00898	CDS	285				hypothetical protein
GNPMAEAG_00899	CDS	189				hypothetical protein
GNPMAEAG_00900	CDS	1428				hypothetical protein
GNPMAEAG_00901	CDS	495	phzF1_1	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
GNPMAEAG_00902	CDS	705	phzF1_2	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
GNPMAEAG_00903	CDS	396				hypothetical protein
GNPMAEAG_00904	CDS	810	deoK_2	2.7.1.15		Deoxyribokinase
GNPMAEAG_00905	CDS	1335	hyuP			Hydantoin permease
GNPMAEAG_00906	CDS	1560				hypothetical protein
GNPMAEAG_00907	CDS	3258				hypothetical protein
GNPMAEAG_00908	CDS	1980	infB			Translation initiation factor IF-2
GNPMAEAG_00909	CDS	237				hypothetical protein
GNPMAEAG_00910	CDS	591	dgcP	2.7.7.65		Diguanylate cyclase DgcP
GNPMAEAG_00911	CDS	735	bioC_3	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
GNPMAEAG_00912	CDS	240				hypothetical protein
GNPMAEAG_00913	CDS	537	mltF			Membrane-bound lytic murein transglycosylase F
GNPMAEAG_00914	CDS	447				hypothetical protein
GNPMAEAG_00915	CDS	135				hypothetical protein
GNPMAEAG_00916	CDS	927				hypothetical protein
GNPMAEAG_00917	CDS	345				hypothetical protein
GNPMAEAG_00918	CDS	384				hypothetical protein
GNPMAEAG_00919	CDS	546				hypothetical protein
GNPMAEAG_00920	CDS	1461	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GNPMAEAG_00921	CDS	591				hypothetical protein
GNPMAEAG_00922	CDS	345				hypothetical protein
GNPMAEAG_00923	CDS	255				hypothetical protein
GNPMAEAG_00924	CDS	996				hypothetical protein
GNPMAEAG_00925	CDS	525				hypothetical protein
GNPMAEAG_00926	CDS	120				hypothetical protein
GNPMAEAG_00927	CDS	1440				hypothetical protein
GNPMAEAG_00928	CDS	1041	ettA_2	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
GNPMAEAG_00929	CDS	771				hypothetical protein
GNPMAEAG_00930	CDS	420			COG2764	putative protein
GNPMAEAG_00931	CDS	654				hypothetical protein
GNPMAEAG_00932	CDS	396				hypothetical protein
GNPMAEAG_00933	CDS	1185			COG0719	Iron-sulfur cluster assembly SufBD family protein
GNPMAEAG_00934	CDS	369				hypothetical protein
GNPMAEAG_00935	CDS	366				hypothetical protein
GNPMAEAG_00936	CDS	549			COG0719	Iron-sulfur cluster assembly SufBD family protein
GNPMAEAG_00937	CDS	102			COG0719	Iron-sulfur cluster assembly SufBD family protein
GNPMAEAG_00938	tRNA	74				tRNA-Asn(gtt)
GNPMAEAG_00939	CDS	1671	dnaG_1	2.7.7.101		DNA primase
GNPMAEAG_00940	CDS	960				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
GNPMAEAG_00941	CDS	216				hypothetical protein
GNPMAEAG_00942	CDS	291			COG4274	Glutamine synthetase and cystathionine beta-lyase binding protein
GNPMAEAG_00943	CDS	603				hypothetical protein
GNPMAEAG_00944	CDS	267				hypothetical protein
GNPMAEAG_00945	CDS	285				hypothetical protein
GNPMAEAG_00946	CDS	153				hypothetical protein
GNPMAEAG_00947	tRNA	85				tRNA-Ser(cga)
GNPMAEAG_00948	CDS	498				hypothetical protein
GNPMAEAG_00949	CDS	669				hypothetical protein
GNPMAEAG_00950	CDS	231				hypothetical protein
GNPMAEAG_00951	CDS	243				hypothetical protein
GNPMAEAG_00952	CDS	438				hypothetical protein
GNPMAEAG_00953	CDS	309	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
GNPMAEAG_00954	CDS	252				hypothetical protein
GNPMAEAG_00955	CDS	1197	naaA	3.5.99.8		5-nitroanthranilic acid aminohydrolase
GNPMAEAG_00956	CDS	1029	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
GNPMAEAG_00957	CDS	1479	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
GNPMAEAG_00958	CDS	939	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
GNPMAEAG_00959	CDS	786				hypothetical protein
GNPMAEAG_00960	CDS	777			COG2321	putative protein
GNPMAEAG_00961	CDS	861	era		COG1159	GTPase Era
GNPMAEAG_00962	CDS	372	cdd	3.5.4.5	COG0295	Cytidine deaminase
GNPMAEAG_00963	CDS	723				hypothetical protein
GNPMAEAG_00964	CDS	387	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GNPMAEAG_00965	CDS	963			COG1702	PhoH-like protein
GNPMAEAG_00966	CDS	444	yqeY		COG1610	putative protein YqeY
GNPMAEAG_00967	CDS	261		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
GNPMAEAG_00968	CDS	1191	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GNPMAEAG_00969	CDS	696	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
GNPMAEAG_00970	CDS	1119	dnaJ_1		COG0484	Chaperone protein DnaJ
GNPMAEAG_00971	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GNPMAEAG_00972	CDS	1125	hemW		COG0635	Heme chaperone HemW
GNPMAEAG_00973	CDS	1788	lepA	3.6.5.-		Elongation factor 4
GNPMAEAG_00974	CDS	1569	murJ_4			putative lipid II flippase MurJ
GNPMAEAG_00975	CDS	270	rpsT		COG0268	Small ribosomal subunit protein bS20
GNPMAEAG_00976	CDS	996	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
GNPMAEAG_00977	CDS	180				hypothetical protein
GNPMAEAG_00978	CDS	309				hypothetical protein
GNPMAEAG_00979	CDS	480	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
GNPMAEAG_00980	CDS	615				hypothetical protein
GNPMAEAG_00981	CDS	603	sigK_2			ECF RNA polymerase sigma factor SigK
GNPMAEAG_00982	CDS	660		1.1.1.47		Glucose 1-dehydrogenase
GNPMAEAG_00983	CDS	864	petE			Plastocyanin
GNPMAEAG_00984	CDS	483				hypothetical protein
GNPMAEAG_00985	CDS	426				hypothetical protein
GNPMAEAG_00986	CDS	1035			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
GNPMAEAG_00987	CDS	1158	kynU_2	3.7.1.3		Kynureninase
GNPMAEAG_00988	CDS	1038		3.4.11.-		Aminopeptidase T
GNPMAEAG_00989	CDS	522				hypothetical protein
GNPMAEAG_00990	CDS	795	ubiE_6	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GNPMAEAG_00991	CDS	753				hypothetical protein
GNPMAEAG_00992	tRNA	73				tRNA-Lys(ttt)
GNPMAEAG_00993	CDS	261				hypothetical protein
GNPMAEAG_00994	CDS	2847	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
GNPMAEAG_00995	CDS	183				hypothetical protein
GNPMAEAG_00996	CDS	306				hypothetical protein
GNPMAEAG_00997	CDS	972	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GNPMAEAG_00998	CDS	1236	ftsW	2.4.99.28	COG0772	putative peptidoglycan glycosyltransferase FtsW
GNPMAEAG_00999	CDS	1263	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
GNPMAEAG_01000	CDS	1032	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GNPMAEAG_01001	CDS	1368	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GNPMAEAG_01002	CDS	1269	murE	6.3.2.13		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GNPMAEAG_01003	CDS	321	spoVD	3.4.16.4	COG0768	Stage V sporulation protein D
GNPMAEAG_01004	CDS	168				hypothetical protein
GNPMAEAG_01005	CDS	1386				hypothetical protein
GNPMAEAG_01006	CDS	216				hypothetical protein
GNPMAEAG_01007	CDS	168				hypothetical protein
GNPMAEAG_01008	CDS	102				hypothetical protein
GNPMAEAG_01009	CDS	414				hypothetical protein
GNPMAEAG_01010	CDS	117				hypothetical protein
GNPMAEAG_01011	CDS	255				hypothetical protein
GNPMAEAG_01012	CDS	621				hypothetical protein
GNPMAEAG_01013	CDS	417			COG0664	Cyclic nucleotide-gated potassium channel
GNPMAEAG_01014	CDS	459			COG2867	Putative polyketide cyclase
GNPMAEAG_01015	CDS	264	acpP		COG0236	Acyl carrier protein
GNPMAEAG_01016	CDS	1623			COG0664	putative NTE family protein
GNPMAEAG_01017	CDS	1506	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
GNPMAEAG_01018	CDS	1266	tcmL	2.3.1.235	COG0304	Tetracenomycin polyketide synthase ketoacyl synthase beta subunit
GNPMAEAG_01019	CDS	1275	tcmK	2.3.1.235	COG0304	Tetracenomycin polyketide synthase ketoacyl synthase alpha subunit
GNPMAEAG_01020	CDS	417	tcmJ	2.3.1.235	COG0662	Tetracenomycin polyketide synthase protein TcmJ
GNPMAEAG_01021	CDS	948	fabD_2	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
GNPMAEAG_01022	CDS	801				hypothetical protein
GNPMAEAG_01023	CDS	738	uup_2	3.6.1.-		ATP-binding protein Uup
GNPMAEAG_01024	CDS	756				hypothetical protein
GNPMAEAG_01025	CDS	1863		3.2.1.28	COG3387	Trehalase
GNPMAEAG_01026	CDS	510				hypothetical protein
GNPMAEAG_01027	CDS	849				hypothetical protein
GNPMAEAG_01028	CDS	1065	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
GNPMAEAG_01029	CDS	399				hypothetical protein
GNPMAEAG_01030	CDS	702	dipZ_2		COG0526	Protein DipZ
GNPMAEAG_01031	CDS	228				hypothetical protein
GNPMAEAG_01032	CDS	657				hypothetical protein
GNPMAEAG_01033	CDS	843				hypothetical protein
GNPMAEAG_01034	CDS	615				hypothetical protein
GNPMAEAG_01035	CDS	237				hypothetical protein
GNPMAEAG_01036	CDS	429		3.1.-.-	COG1848	Ribonuclease VapC47
GNPMAEAG_01037	CDS	282				hypothetical protein
GNPMAEAG_01038	CDS	93				hypothetical protein
GNPMAEAG_01039	CDS	636				hypothetical protein
GNPMAEAG_01040	CDS	408				hypothetical protein
GNPMAEAG_01041	CDS	228				hypothetical protein
GNPMAEAG_01042	CDS	345				hypothetical protein
GNPMAEAG_01043	CDS	708				hypothetical protein
GNPMAEAG_01044	CDS	432				hypothetical protein
GNPMAEAG_01045	CDS	1227				hypothetical protein
GNPMAEAG_01046	CDS	456				hypothetical protein
GNPMAEAG_01047	CDS	978	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
GNPMAEAG_01048	CDS	1104	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
GNPMAEAG_01049	CDS	1449				hypothetical protein
GNPMAEAG_01050	CDS	381				hypothetical protein
GNPMAEAG_01051	CDS	1056	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
GNPMAEAG_01052	CDS	1047				hypothetical protein
GNPMAEAG_01053	CDS	1695	ade	3.5.4.2	COG1001	Adenine deaminase
GNPMAEAG_01054	CDS	2250	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
GNPMAEAG_01055	CDS	456	ndhS_2	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
GNPMAEAG_01056	CDS	792				hypothetical protein
GNPMAEAG_01057	CDS	1335		3.5.4.32		8-oxoguanine deaminase
GNPMAEAG_01058	CDS	522				hypothetical protein
GNPMAEAG_01059	CDS	816				hypothetical protein
GNPMAEAG_01060	CDS	300	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
GNPMAEAG_01061	CDS	435	pucL		COG3195	Uric acid degradation bifunctional protein PucL
GNPMAEAG_01062	CDS	1212				hypothetical protein
GNPMAEAG_01063	CDS	264				hypothetical protein
GNPMAEAG_01064	CDS	711				hypothetical protein
GNPMAEAG_01065	CDS	240				hypothetical protein
GNPMAEAG_01066	CDS	198				hypothetical protein
GNPMAEAG_01067	CDS	282	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
GNPMAEAG_01068	CDS	201	cspC		COG1278	Cold shock protein CspC
GNPMAEAG_01069	CDS	834	folD			Bifunctional protein FolD protein
GNPMAEAG_01070	CDS	822				hypothetical protein
GNPMAEAG_01071	CDS	1218				hypothetical protein
GNPMAEAG_01072	CDS	483				hypothetical protein
GNPMAEAG_01073	CDS	1245	tolB_1			Tol-Pal system protein TolB
GNPMAEAG_01074	CDS	1518				hypothetical protein
GNPMAEAG_01075	CDS	1152	soxA_1	1.5.3.1		Monomeric sarcosine oxidase
GNPMAEAG_01076	tRNA	73				tRNA-Cys(gca)
GNPMAEAG_01077	CDS	750				hypothetical protein
GNPMAEAG_01078	CDS	105				hypothetical protein
GNPMAEAG_01079	CDS	180				hypothetical protein
GNPMAEAG_01080	CDS	1233	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GNPMAEAG_01081	CDS	690	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
GNPMAEAG_01082	CDS	441		1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase, reductase component
GNPMAEAG_01083	CDS	486				hypothetical protein
GNPMAEAG_01084	CDS	630				hypothetical protein
GNPMAEAG_01085	CDS	558	hisI			Histidine biosynthesis bifunctional protein HisIE
GNPMAEAG_01086	CDS	744	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GNPMAEAG_01087	CDS	555	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GNPMAEAG_01088	CDS	1530	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GNPMAEAG_01089	CDS	1056	hisD	1.1.1.23		Histidinol dehydrogenase
GNPMAEAG_01090	CDS	789	hisG	2.4.2.17		ATP phosphoribosyltransferase
GNPMAEAG_01091	CDS	318				hypothetical protein
GNPMAEAG_01092	CDS	735	hisA	5.3.1.16		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GNPMAEAG_01093	CDS	462				hypothetical protein
GNPMAEAG_01094	CDS	627	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
GNPMAEAG_01095	CDS	1353	radA	3.6.4.-	COG1066	DNA repair protein RadA
GNPMAEAG_01096	CDS	1152	disA	2.7.7.85		DNA integrity scanning protein DisA
GNPMAEAG_01097	CDS	522	carD		COG1329	RNA polymerase-binding transcription factor CarD
GNPMAEAG_01098	CDS	675	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GNPMAEAG_01099	CDS	816				hypothetical protein
GNPMAEAG_01100	CDS	798				hypothetical protein
GNPMAEAG_01101	CDS	732				hypothetical protein
GNPMAEAG_01102	CDS	768				hypothetical protein
GNPMAEAG_01103	CDS	135				hypothetical protein
GNPMAEAG_01104	CDS	621				hypothetical protein
GNPMAEAG_01105	CDS	705	moxR1_2		COG0714	Chaperone MoxR1
GNPMAEAG_01106	CDS	1233				hypothetical protein
GNPMAEAG_01107	CDS	2289				hypothetical protein
GNPMAEAG_01108	CDS	690	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GNPMAEAG_01109	CDS	351				hypothetical protein
GNPMAEAG_01110	CDS	444	rimP		COG0779	Ribosome maturation factor RimP
GNPMAEAG_01111	CDS	513				hypothetical protein
GNPMAEAG_01112	CDS	1185	msiK_2	7.5.2.-	COG3842	Diacetylchitobiose uptake system ATP-binding protein MsiK
GNPMAEAG_01113	CDS	855				hypothetical protein
GNPMAEAG_01114	CDS	915				hypothetical protein
GNPMAEAG_01115	CDS	1641	recN		COG0497	DNA repair protein RecN
GNPMAEAG_01116	CDS	843	nadK	2.7.1.23		NAD kinase
GNPMAEAG_01117	CDS	771	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
GNPMAEAG_01118	CDS	774	crtE	2.5.1.29	COG0142	Geranylgeranyl pyrophosphate synthase
GNPMAEAG_01119	CDS	201				hypothetical protein
GNPMAEAG_01120	CDS	381	nusB		COG0781	Transcription antitermination protein NusB
GNPMAEAG_01121	CDS	273	accC	6.3.4.14	COG0439	Biotin carboxylase
GNPMAEAG_01122	CDS	1509				hypothetical protein
GNPMAEAG_01123	CDS	1017				hypothetical protein
GNPMAEAG_01124	CDS	390				hypothetical protein
GNPMAEAG_01125	CDS	765				hypothetical protein
GNPMAEAG_01126	CDS	843	uup_3	3.6.1.-		ATP-binding protein Uup
GNPMAEAG_01127	CDS	345				hypothetical protein
GNPMAEAG_01128	CDS	267				hypothetical protein
GNPMAEAG_01129	CDS	1263	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GNPMAEAG_01130	CDS	792				hypothetical protein
GNPMAEAG_01131	CDS	171				hypothetical protein
GNPMAEAG_01132	CDS	660	ccsA			Cytochrome c biogenesis protein CcsA
GNPMAEAG_01133	CDS	642				hypothetical protein
GNPMAEAG_01134	CDS	618	yxlF	7.-.-.-	COG1131	putative ABC transporter ATP-binding protein YxlF
GNPMAEAG_01135	CDS	858	plqA	2.5.1.39	COG0382	4-hydroxybenzoate solanesyltransferase
GNPMAEAG_01136	CDS	510				hypothetical protein
GNPMAEAG_01137	CDS	1014				hypothetical protein
GNPMAEAG_01138	CDS	1350	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GNPMAEAG_01139	CDS	567				hypothetical protein
GNPMAEAG_01140	CDS	1323				hypothetical protein
GNPMAEAG_01141	CDS	1635				hypothetical protein
