locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIAIBKDK_01619	CDS	1311	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NIAIBKDK_01620	CDS	1053	rsgA_1	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
NIAIBKDK_01621	CDS	225				hypothetical protein
NIAIBKDK_01622	CDS	393				hypothetical protein
NIAIBKDK_01623	CDS	1290	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NIAIBKDK_01624	CDS	408	zur		COG0735	Zinc uptake regulation protein
NIAIBKDK_01625	CDS	921	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
NIAIBKDK_01626	CDS	798	uup_2	3.6.1.-		ATP-binding protein Uup
NIAIBKDK_01627	CDS	951	znuA		COG0803	High-affinity zinc uptake system protein ZnuA
NIAIBKDK_01628	CDS	786				hypothetical protein
NIAIBKDK_01629	CDS	1224				hypothetical protein
NIAIBKDK_01630	CDS	438				hypothetical protein
NIAIBKDK_01631	CDS	1182				hypothetical protein
NIAIBKDK_01632	CDS	219				hypothetical protein
NIAIBKDK_01633	CDS	1035	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
NIAIBKDK_01634	CDS	1137	ccs1_2			Cytochrome c biogenesis protein Ccs1
NIAIBKDK_01635	CDS	1011	ccsA			Cytochrome c biogenesis protein CcsA
NIAIBKDK_01636	CDS	888				hypothetical protein
NIAIBKDK_01637	CDS	450				hypothetical protein
NIAIBKDK_01638	CDS	231				hypothetical protein
NIAIBKDK_01639	CDS	882				hypothetical protein
NIAIBKDK_01640	CDS	810				hypothetical protein
NIAIBKDK_01641	CDS	762				hypothetical protein
NIAIBKDK_01642	CDS	1407	sthA_1	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
NIAIBKDK_01643	CDS	840	purB_1	4.3.2.2	COG0015	Adenylosuccinate lyase
NIAIBKDK_01644	CDS	354				hypothetical protein
NIAIBKDK_01645	CDS	387		3.6.1.61	COG1051	Nudix hydrolase
NIAIBKDK_01646	CDS	663	degU_4		COG2197	Transcriptional regulatory protein DegU
NIAIBKDK_01647	CDS	1242				hypothetical protein
NIAIBKDK_01648	CDS	1350				hypothetical protein
NIAIBKDK_01649	CDS	267				hypothetical protein
NIAIBKDK_01650	CDS	1566	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NIAIBKDK_01651	CDS	1131		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
NIAIBKDK_01652	CDS	1500	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NIAIBKDK_01653	CDS	387				putative protein
NIAIBKDK_01654	CDS	258	sigR		COG1595	ECF RNA polymerase sigma factor SigR
NIAIBKDK_01655	CDS	270	rshA		COG5662	Anti-sigma factor RshA
NIAIBKDK_01656	CDS	1059				hypothetical protein
NIAIBKDK_01657	CDS	255			COG1038	Biotinylated protein TB7.3
NIAIBKDK_01658	CDS	504				hypothetical protein
NIAIBKDK_01659	CDS	1500	pdtaS	2.7.13.3	COG3920	Sensor histidine kinase PdtaS
NIAIBKDK_01660	CDS	252	whiB1			Transcriptional regulator WhiB1
NIAIBKDK_01661	CDS	957	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
NIAIBKDK_01662	CDS	993	strE	4.2.1.46		dTDP-glucose 4,6-dehydratase
NIAIBKDK_01663	CDS	894	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
NIAIBKDK_01664	CDS	579	novW	5.1.3.-		dTDP-4-dehydrorhamnose 3-epimerase
NIAIBKDK_01665	CDS	393	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
NIAIBKDK_01666	CDS	909				hypothetical protein
NIAIBKDK_01667	CDS	249				hypothetical protein
NIAIBKDK_01668	CDS	684	dehH2	3.8.1.3		Haloacetate dehalogenase H-2
NIAIBKDK_01669	CDS	249	dctA			C4-dicarboxylate transport protein
NIAIBKDK_01670	CDS	138				hypothetical protein
NIAIBKDK_01671	CDS	144				hypothetical protein
NIAIBKDK_01672	CDS	501				hypothetical protein
NIAIBKDK_01673	CDS	459				hypothetical protein
NIAIBKDK_01674	CDS	933	ephA_1	3.3.2.10	COG2267	Epoxide hydrolase A
NIAIBKDK_01675	CDS	1176		3.4.21.-	COG0265	Serine protease
NIAIBKDK_01676	CDS	657	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
NIAIBKDK_01677	CDS	243				hypothetical protein
NIAIBKDK_01678	CDS	1041				hypothetical protein
NIAIBKDK_01679	CDS	564				hypothetical protein
NIAIBKDK_01680	CDS	1149				hypothetical protein
NIAIBKDK_01681	CDS	618				hypothetical protein
NIAIBKDK_01682	CDS	615			COG1403	putative protein
NIAIBKDK_01683	CDS	147				hypothetical protein
NIAIBKDK_01684	CDS	1023				hypothetical protein
NIAIBKDK_01685	CDS	732				hypothetical protein
NIAIBKDK_01686	CDS	672				hypothetical protein
NIAIBKDK_01687	CDS	177				hypothetical protein
NIAIBKDK_01688	CDS	891	lnrL_1	7.6.2.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
NIAIBKDK_01689	CDS	1260	entS_1		COG0477	Enterobactin exporter EntS
NIAIBKDK_01690	CDS	690	pdxH	1.4.3.5	COG0259	Pyridoxine 5'-phosphate oxidase
NIAIBKDK_01691	CDS	243				hypothetical protein
NIAIBKDK_01692	CDS	711			COG5032	Protein
NIAIBKDK_01693	CDS	870				hypothetical protein
NIAIBKDK_01694	CDS	1119	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
NIAIBKDK_01695	CDS	987				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NIAIBKDK_01696	CDS	183				hypothetical protein
NIAIBKDK_01697	CDS	288				hypothetical protein
NIAIBKDK_01698	CDS	312				hypothetical protein
NIAIBKDK_01699	CDS	636	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
NIAIBKDK_01700	CDS	228				hypothetical protein
NIAIBKDK_01701	CDS	669				hypothetical protein
NIAIBKDK_01702	CDS	741				hypothetical protein
NIAIBKDK_01703	CDS	552				hypothetical protein
NIAIBKDK_01704	CDS	981				hypothetical protein
NIAIBKDK_01705	CDS	1305	pqqE_2	3.4.24.-	COG0612	Zinc protease PqqE
NIAIBKDK_01706	CDS	228				hypothetical protein
NIAIBKDK_01707	CDS	657	arsC	1.20.4.4		Arsenate reductase
NIAIBKDK_01708	CDS	378				hypothetical protein
NIAIBKDK_01709	CDS	345				hypothetical protein
NIAIBKDK_01710	CDS	297				hypothetical protein
NIAIBKDK_01711	CDS	435				hypothetical protein
NIAIBKDK_01712	CDS	279	relE_2	3.1.-.-	COG2026	Toxin RelE
NIAIBKDK_01713	CDS	819		3.1.1.10		Tropinesterase
NIAIBKDK_01714	CDS	393				hypothetical protein
NIAIBKDK_01715	CDS	363				hypothetical protein
NIAIBKDK_01716	CDS	444				hypothetical protein
NIAIBKDK_01717	CDS	417				hypothetical protein
NIAIBKDK_01718	CDS	2295	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
NIAIBKDK_01719	CDS	270	relE_3	3.1.-.-	COG2026	Toxin RelE
NIAIBKDK_01720	CDS	333				hypothetical protein
NIAIBKDK_01721	CDS	258				hypothetical protein
NIAIBKDK_01722	CDS	384	vapC9_4	3.1.-.-	COG4113	Ribonuclease VapC9
NIAIBKDK_01723	CDS	1032	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
NIAIBKDK_01724	CDS	318				hypothetical protein
NIAIBKDK_01725	CDS	339				hypothetical protein
NIAIBKDK_01726	CDS	2424	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
NIAIBKDK_01727	CDS	471		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NIAIBKDK_01728	CDS	1350	mltG	4.2.2.29		Endolytic murein transglycosylase
NIAIBKDK_01729	CDS	885	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NIAIBKDK_01730	CDS	708				hypothetical protein
NIAIBKDK_01731	CDS	1179	aroC	4.2.3.5	COG0082	Chorismate synthase
NIAIBKDK_01732	CDS	558	aroK	2.7.1.71	COG0703	Shikimate kinase
NIAIBKDK_01733	CDS	1062	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NIAIBKDK_01734	CDS	435	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
NIAIBKDK_01735	CDS	375				hypothetical protein
NIAIBKDK_01736	CDS	1230	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
NIAIBKDK_01737	CDS	267	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
NIAIBKDK_01738	CDS	951	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
NIAIBKDK_01739	CDS	594				hypothetical protein
NIAIBKDK_01740	tRNA	74				tRNA-Thr(tgt)
NIAIBKDK_01741	CDS	639				hypothetical protein
NIAIBKDK_01742	CDS	672				hypothetical protein
NIAIBKDK_01743	CDS	981				Putative transposase for insertion sequence element IS5376
NIAIBKDK_01744	CDS	1293	agaA_2	3.2.1.22	COG3345	Alpha-galactosidase A
NIAIBKDK_01745	CDS	114				hypothetical protein
NIAIBKDK_01746	CDS	600				hypothetical protein
NIAIBKDK_01747	CDS	342				hypothetical protein
NIAIBKDK_01748	CDS	687				hypothetical protein
NIAIBKDK_01749	CDS	243				hypothetical protein
NIAIBKDK_01750	CDS	114				hypothetical protein
NIAIBKDK_01751	CDS	786	ndhA	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
NIAIBKDK_01752	CDS	477	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
NIAIBKDK_01753	CDS	729				hypothetical protein
NIAIBKDK_01754	CDS	411	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
NIAIBKDK_01755	CDS	393	mscL_1		COG1970	Large-conductance mechanosensitive channel
NIAIBKDK_01756	CDS	822	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
NIAIBKDK_01757	CDS	978	coaA	2.7.1.33	COG0572	Pantothenate kinase
NIAIBKDK_01758	CDS	789				hypothetical protein
NIAIBKDK_01759	CDS	330				hypothetical protein
NIAIBKDK_01760	CDS	351	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
NIAIBKDK_01761	CDS	237	mazE5			Antitoxin MazE5
NIAIBKDK_01762	CDS	720				hypothetical protein
NIAIBKDK_01763	CDS	795	glpQ2	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 2
NIAIBKDK_01764	CDS	867				hypothetical protein
NIAIBKDK_01765	CDS	1341				hypothetical protein
NIAIBKDK_01766	CDS	606				hypothetical protein
NIAIBKDK_01767	CDS	1164			COG0520	putative protein
NIAIBKDK_01768	CDS	993		1.3.1.103		2-haloacrylate reductase
NIAIBKDK_01769	CDS	1569	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NIAIBKDK_01770	CDS	456	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
NIAIBKDK_01771	CDS	297				hypothetical protein
NIAIBKDK_01772	CDS	318				hypothetical protein
NIAIBKDK_01773	CDS	531				hypothetical protein
NIAIBKDK_01774	CDS	1653	mdtP		COG0477	Multidrug transporter protein MdtP
NIAIBKDK_01775	CDS	231				hypothetical protein
NIAIBKDK_01776	CDS	102				hypothetical protein
NIAIBKDK_01777	CDS	357				hypothetical protein
NIAIBKDK_01778	CDS	945				hypothetical protein
NIAIBKDK_01779	CDS	501				hypothetical protein
NIAIBKDK_01780	CDS	615				hypothetical protein
NIAIBKDK_01781	CDS	1029				hypothetical protein
NIAIBKDK_01782	CDS	960				hypothetical protein
NIAIBKDK_01783	CDS	564				hypothetical protein
NIAIBKDK_01784	CDS	309	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
NIAIBKDK_01785	CDS	1377	der		COG1160	GTPase Der
NIAIBKDK_01786	CDS	504				hypothetical protein
NIAIBKDK_01787	tRNA	75				tRNA-Pro(ggg)
NIAIBKDK_01788	CDS	933				hypothetical protein
NIAIBKDK_01789	CDS	975	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NIAIBKDK_01790	CDS	705				hypothetical protein
NIAIBKDK_01791	CDS	795				hypothetical protein
NIAIBKDK_01792	CDS	144				hypothetical protein
NIAIBKDK_01793	CDS	210		5.4.99.-	COG0564	putative RNA pseudouridine synthase
NIAIBKDK_01794	CDS	855				hypothetical protein
NIAIBKDK_01795	CDS	525				hypothetical protein
NIAIBKDK_01796	CDS	3564	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NIAIBKDK_01797	CDS	1392				hypothetical protein
NIAIBKDK_01798	CDS	570				hypothetical protein
NIAIBKDK_01799	CDS	246				hypothetical protein
NIAIBKDK_01800	CDS	831				hypothetical protein
NIAIBKDK_01801	CDS	369	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NIAIBKDK_01802	CDS	648				hypothetical protein
NIAIBKDK_01803	CDS	915	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
NIAIBKDK_01804	CDS	591	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
NIAIBKDK_01805	CDS	486	nphA2	1.5.1.36		NADH-dependent flavin reductase
NIAIBKDK_01806	CDS	1425	merA_3	1.16.1.1		Mercuric reductase
NIAIBKDK_01807	CDS	417				hypothetical protein
NIAIBKDK_01808	CDS	783	catD	3.1.1.24	COG2021	3-oxoadipate enol-lactonase 2
NIAIBKDK_01809	CDS	1206	creD	4.3.99.5		Nitrosuccinate lyase
NIAIBKDK_01810	CDS	576	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
NIAIBKDK_01811	CDS	741	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
NIAIBKDK_01812	CDS	660				hypothetical protein
NIAIBKDK_01813	CDS	207				hypothetical protein
NIAIBKDK_01814	CDS	144				hypothetical protein
NIAIBKDK_01815	CDS	156				hypothetical protein
NIAIBKDK_01816	CDS	312				hypothetical protein
NIAIBKDK_01817	CDS	675				hypothetical protein
NIAIBKDK_01818	CDS	333				hypothetical protein
NIAIBKDK_01819	CDS	513		2.7.1.12	COG3265	Gluconokinase
NIAIBKDK_01820	CDS	1203			COG0628	Putative transport protein
NIAIBKDK_01821	CDS	306				hypothetical protein
NIAIBKDK_01822	CDS	207				hypothetical protein
NIAIBKDK_01823	CDS	993				hypothetical protein
NIAIBKDK_01824	CDS	117				hypothetical protein
NIAIBKDK_01825	CDS	945	gyrA1	5.6.2.2		DNA gyrase subunit A
NIAIBKDK_01826	CDS	585				hypothetical protein
NIAIBKDK_01827	CDS	258	gyrA	5.6.2.2		DNA gyrase subunit A
NIAIBKDK_01828	CDS	762	lgt_1	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NIAIBKDK_01829	CDS	363				hypothetical protein
NIAIBKDK_01830	CDS	999	bhcC	4.1.3.41	COG3616	3-hydroxy-D-aspartate aldolase
NIAIBKDK_01831	CDS	432				hypothetical protein
NIAIBKDK_01832	CDS	252				hypothetical protein
NIAIBKDK_01833	CDS	1065				hypothetical protein
NIAIBKDK_01834	CDS	978	pafB		COG2378	Protein PafB
NIAIBKDK_01835	CDS	963	pafC		COG2378	Protein PafC
NIAIBKDK_01836	CDS	228				hypothetical protein
NIAIBKDK_01837	CDS	297	tatA			Sec-independent protein translocase protein TatA
NIAIBKDK_01838	CDS	897	tatC_1		COG0805	Sec-independent protein translocase protein TatC
NIAIBKDK_01839	CDS	1062	oppF	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
NIAIBKDK_01840	CDS	1017	oppD_2	7.4.2.6	COG4172	Oligopeptide transport ATP-binding protein OppD
NIAIBKDK_01841	CDS	144				hypothetical protein
NIAIBKDK_01842	CDS	963	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
NIAIBKDK_01843	CDS	417				hypothetical protein
NIAIBKDK_01844	CDS	198				hypothetical protein
NIAIBKDK_01845	CDS	126				hypothetical protein
NIAIBKDK_01846	CDS	324	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
NIAIBKDK_01847	CDS	486				hypothetical protein
NIAIBKDK_01848	CDS	651				hypothetical protein
NIAIBKDK_01849	CDS	972				hypothetical protein
NIAIBKDK_01850	CDS	1092	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
NIAIBKDK_01851	CDS	114	rpmJ		COG0257	Large ribosomal subunit protein bL36
NIAIBKDK_01852	CDS	222	infA		COG0361	Translation initiation factor IF-1
NIAIBKDK_01853	CDS	504				hypothetical protein
NIAIBKDK_01854	CDS	804	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
NIAIBKDK_01855	CDS	534	adk_1	2.7.4.3		Adenylate kinase
NIAIBKDK_01856	CDS	1719	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
NIAIBKDK_01857	CDS	2733	treY	5.4.99.15		Maltooligosyl trehalose synthase
NIAIBKDK_01858	CDS	2109	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
NIAIBKDK_01859	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NIAIBKDK_01860	CDS	1068				hypothetical protein
NIAIBKDK_01861	CDS	210				hypothetical protein
NIAIBKDK_01862	CDS	639				hypothetical protein
NIAIBKDK_01863	CDS	759	rpsA		COG0539	Small ribosomal subunit protein bS1
NIAIBKDK_01864	CDS	531				hypothetical protein
NIAIBKDK_01865	CDS	519				hypothetical protein
NIAIBKDK_01866	CDS	681	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIAIBKDK_01867	CDS	804	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NIAIBKDK_01868	tmRNA	372	ssrA			transfer-messenger RNA, SsrA
NIAIBKDK_01869	CDS	1131				hypothetical protein
NIAIBKDK_01870	CDS	702				hypothetical protein
NIAIBKDK_01871	CDS	849				hypothetical protein
NIAIBKDK_01872	CDS	510				hypothetical protein
NIAIBKDK_01873	CDS	501				hypothetical protein
NIAIBKDK_01874	CDS	783	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
NIAIBKDK_01875	CDS	1803		3.2.1.28	COG3387	Trehalase
NIAIBKDK_01876	CDS	384				hypothetical protein
NIAIBKDK_01877	CDS	168				hypothetical protein
NIAIBKDK_01878	CDS	813				hypothetical protein
NIAIBKDK_01879	CDS	465				hypothetical protein
NIAIBKDK_01880	CDS	951				hypothetical protein
NIAIBKDK_01881	CDS	1368	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
NIAIBKDK_01882	CDS	339	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
NIAIBKDK_01883	CDS	402				hypothetical protein
NIAIBKDK_01884	CDS	855				hypothetical protein
NIAIBKDK_01885	CDS	600				hypothetical protein
NIAIBKDK_01886	CDS	2292	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
NIAIBKDK_01887	CDS	2427	yprA	3.6.4.-	COG1111	putative ATP-dependent helicase YprA
NIAIBKDK_01888	CDS	549				hypothetical protein
NIAIBKDK_01889	CDS	393				hypothetical protein
NIAIBKDK_01890	CDS	276				hypothetical protein
NIAIBKDK_01891	CDS	903				hypothetical protein
NIAIBKDK_01892	CDS	948				hypothetical protein
NIAIBKDK_01893	CDS	1083			COG4962	Putative conjugal transfer protein
NIAIBKDK_01894	CDS	1107			COG0455	putative protein
NIAIBKDK_01895	CDS	792		3.1.3.-	COG0560	putative phosphatase
NIAIBKDK_01896	CDS	291				hypothetical protein
NIAIBKDK_01897	CDS	759				hypothetical protein
NIAIBKDK_01898	CDS	1293	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NIAIBKDK_01899	CDS	369	ygfF	1.-.-.-	COG1028	putative oxidoreductase YgfF
NIAIBKDK_01900	CDS	432				hypothetical protein
NIAIBKDK_01901	CDS	525				hypothetical protein
NIAIBKDK_01902	CDS	738		2.4.1.54	COG1216	Undecaprenyl-phosphate mannosyltransferase
NIAIBKDK_01903	CDS	612	ubiE_4	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NIAIBKDK_01904	CDS	2949	uvrA		COG0178	UvrABC system protein A
NIAIBKDK_01905	CDS	1362	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
NIAIBKDK_01906	CDS	1836		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
NIAIBKDK_01907	CDS	729	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NIAIBKDK_01908	CDS	150				hypothetical protein
NIAIBKDK_01909	CDS	423				hypothetical protein
NIAIBKDK_01910	CDS	1251	hutI_1	3.5.2.7		Imidazolonepropionase
NIAIBKDK_01911	CDS	981			COG0861	putative membrane protein
NIAIBKDK_01912	CDS	2031	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
NIAIBKDK_01913	CDS	309	ybaB			Nucleoid-associated protein YbaB
NIAIBKDK_01914	CDS	600	recR		COG0353	Recombination protein RecR
NIAIBKDK_01915	CDS	1698	dppA_1		COG0747	Dipeptide-binding protein
NIAIBKDK_01916	CDS	1005	dppB			Di/tripeptide transport system permease protein DppB
NIAIBKDK_01917	CDS	936	gsiD		COG1173	Glutathione transport system permease protein GsiD
NIAIBKDK_01918	CDS	1047	oppD_3	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
NIAIBKDK_01919	CDS	1230	uup_3	3.6.1.-		ATP-binding protein Uup
NIAIBKDK_01920	CDS	417				hypothetical protein
NIAIBKDK_01921	CDS	324				hypothetical protein
NIAIBKDK_01922	CDS	543				hypothetical protein
NIAIBKDK_01923	CDS	2229	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
NIAIBKDK_01924	CDS	1464	mak	2.7.1.175		Maltokinase
NIAIBKDK_01925	CDS	543	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
NIAIBKDK_01926	CDS	477	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
NIAIBKDK_01927	CDS	1236	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
NIAIBKDK_01928	CDS	747				hypothetical protein
NIAIBKDK_01929	CDS	1860				hypothetical protein
NIAIBKDK_01930	CDS	864		3.5.4.2		Adenine deaminase
NIAIBKDK_01931	CDS	627	adk_2	2.7.4.3	COG0563	Adenylate kinase
NIAIBKDK_01932	tRNA	74				tRNA-Gly(tcc)
NIAIBKDK_01933	tRNA	75				tRNA-Pro(tgg)
NIAIBKDK_01934	CDS	1350				hypothetical protein
NIAIBKDK_01935	CDS	336				hypothetical protein
NIAIBKDK_01936	CDS	888				hypothetical protein
NIAIBKDK_01937	CDS	459				hypothetical protein
NIAIBKDK_01938	CDS	1020	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
NIAIBKDK_01939	CDS	699				hypothetical protein
NIAIBKDK_01940	CDS	672	nucS	3.1.-.-	COG1637	Endonuclease NucS
NIAIBKDK_01941	CDS	1506	ald_2	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
NIAIBKDK_01942	CDS	327				hypothetical protein
NIAIBKDK_01943	CDS	774	soj_2	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
NIAIBKDK_01944	CDS	426				hypothetical protein
NIAIBKDK_01945	CDS	825	birA	6.3.4.15	COG0340	Biotin--[acetyl-CoA-carboxylase] ligase
NIAIBKDK_01946	CDS	525				hypothetical protein
NIAIBKDK_01947	CDS	141				hypothetical protein
NIAIBKDK_01948	CDS	219				hypothetical protein
NIAIBKDK_01949	CDS	360				hypothetical protein
NIAIBKDK_01950	CDS	1698	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
NIAIBKDK_01951	CDS	951	folD_1		COG0190	Bifunctional protein FolD protein
NIAIBKDK_01952	CDS	612		1.1.1.38		NAD-dependent malic enzyme
NIAIBKDK_01953	CDS	885	mutM	4.2.99.18		Formamidopyrimidine-DNA glycosylase
NIAIBKDK_01954	CDS	1218	kgtP		COG0477	Alpha-ketoglutarate permease
NIAIBKDK_01955	CDS	1278	menF	5.4.4.2		Isochorismate synthase MenF
NIAIBKDK_01956	CDS	642	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
NIAIBKDK_01957	CDS	198				hypothetical protein
NIAIBKDK_01958	CDS	474				hypothetical protein
NIAIBKDK_01959	CDS	564	padR_2		COG1695	Negative transcriptional regulator PadR
NIAIBKDK_01960	CDS	258				hypothetical protein
NIAIBKDK_01961	CDS	372				hypothetical protein
NIAIBKDK_01962	tRNA	74				tRNA-Arg(tct)
NIAIBKDK_01963	CDS	393				hypothetical protein
NIAIBKDK_01964	CDS	813	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NIAIBKDK_01965	CDS	381	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NIAIBKDK_01966	CDS	480				Single-stranded DNA-binding protein
NIAIBKDK_01967	CDS	228				hypothetical protein
NIAIBKDK_01968	CDS	669				hypothetical protein
NIAIBKDK_01969	CDS	417				hypothetical protein
NIAIBKDK_01970	CDS	180				hypothetical protein
NIAIBKDK_01971	CDS	174				hypothetical protein
NIAIBKDK_01972	CDS	216				hypothetical protein
NIAIBKDK_01973	CDS	855				hypothetical protein
NIAIBKDK_01974	CDS	99				hypothetical protein
NIAIBKDK_01975	CDS	348	argG_1	6.3.4.5	COG0137	Argininosuccinate synthase
NIAIBKDK_01976	CDS	540	argR_1		COG1438	Arginine repressor
NIAIBKDK_01977	CDS	627	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase
NIAIBKDK_01978	CDS	603				hypothetical protein
NIAIBKDK_01979	CDS	387				hypothetical protein
NIAIBKDK_01980	CDS	705				hypothetical protein
NIAIBKDK_01981	CDS	690	trkA_1		COG0569	Trk system potassium uptake protein TrkA
NIAIBKDK_01982	CDS	666	trkA_2		COG0569	Trk system potassium uptake protein TrkA
NIAIBKDK_01983	CDS	225				hypothetical protein
NIAIBKDK_01984	CDS	240				hypothetical protein
NIAIBKDK_01985	CDS	552				hypothetical protein
NIAIBKDK_01986	CDS	873	pspA_2		COG1842	PspA protein
NIAIBKDK_01987	CDS	954	scrK	2.7.1.4		Fructokinase
NIAIBKDK_01988	CDS	1893	bipA_2	3.6.5.-	COG1217	Large ribosomal subunit assembly factor BipA
NIAIBKDK_01989	CDS	306				hypothetical protein
NIAIBKDK_01990	CDS	462				Protein MG115 
NIAIBKDK_01991	CDS	648	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
NIAIBKDK_01992	CDS	1464	rimO_2	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
NIAIBKDK_01993	CDS	1227	ftsK_2		COG1674	DNA translocase FtsK
NIAIBKDK_01994	CDS	663				hypothetical protein
NIAIBKDK_01995	CDS	1197				hypothetical protein
NIAIBKDK_01996	CDS	657	degU_5		COG2197	Transcriptional regulatory protein DegU
NIAIBKDK_01997	CDS	990				hypothetical protein
NIAIBKDK_01998	CDS	684	ideR		COG1321	Iron-dependent repressor IdeR
NIAIBKDK_01999	CDS	897	lppW		COG2367	Putative lipoprotein LppW
